stock-id,name,trading-status,industry,business,child-business,market-cap,update-date,一级行业,二级行业,三级行业,证券名称,证券代码,总市值,asset_subtype,sym,mktcap,ls,am,ric,product_subtype,am_u,yld,pc,pe,nc,ccy,nm,mktcap_u,suspend,涨跌幅,最新价
01849,秀商時代控股,N,非必需性消費,媒體及娛樂,廣告及宣傳,160000000.0,2023-07-18T18:15:51,非必需性消费,媒体及娱乐,广告及宣传,秀商时代控股,01849.HK,1.6,ODSH,1849,160.00,0.200,,1849.HK,,,,0.00,26.32,0.000,HKD,秀商時代控股,M,,0.0,0.200
01850,海鑫集團,N,地產建築,建築,建築及服務,263520000.0,2023-07-18T18:15:51,地产建筑,建筑,建筑及服务,海鑫集团,01850.HK,2.6,ODSH,1850,263.52,1.830,,1850.HK,,,,0.00,,0.000,HKD,海鑫集團,M,,0.0,1.830
01851,銀杏教育,N,非必需性消費,支援服務,教育,500000000.0,2023-07-18T18:15:51,非必需性消费,支援服务,教育,银杏教育,01851.HK,5.0,ODSH,1851,500.00,1.000,,1851.HK,,,,0.00,5.21,0.000,HKD,銀杏教育,M,,0.0,1.000
01853,春城熱力,N,公用事業,公用事業,環保能源,210060000.0,2023-07-18T18:15:51,公用事业,公用事业,环保能源,春城热力,01853.HK,2.1,ODSH,1853,210.06,1.800,,1853.HK,,,5.72,0.00,6.37,0.000,HKD,春城熱力,M,,0.0,1.800
01854,中國萬天控股,N,必需性消費,農產品,農產品相關,1299916800.0,2023-07-18T18:15:51,必需性消费,农产品,农产品相关,中国万天控股,01854.HK,13.0,ODSH,1854,1.29,0.700,,1854.HK,,,,0.00,,0.000,HKD,中國萬天控股,B,,0.0,0.700
01855,中慶股份,N,地產建築,建築,建築及服務,5390000000.0,2023-07-18T18:15:51,地产建筑,建筑,建筑及服务,中庆股份,01855.HK,53.9,ODSH,1855,5.39,19.600,,1855.HK,,,,0.00,,0.000,HKD,中慶股份,B,,0.0,19.600
01856,依波路,N,非必需性消費,紡織及服飾,珠寶鐘錶,824989702.48,2023-07-18T18:15:51,非必需性消费,纺织及服饰,珠宝钟表,依波路,01856.HK,8.2,ODSH,1856,824.98,2.290,,1856.HK,,,,0.00,,0.000,HKD,依波路,M,,0.0,2.290
01857,中國光大水務,N,公用事業,公用事業,水務,3576095903.75,2023-07-18T18:15:51,公用事业,公用事业,水务,中国光大水务,01857.HK,35.8,ODSH,1857,3.57,1.250,,1857.HK,,,8.47,0.00,3.54,0.000,HKD,中國光大水務,B,,0.0,1.250
01858,春立醫療,N,醫療保健,醫療保健設備及服務,醫療保健設備,1255854600.0,2023-07-18T18:15:51,医疗保健,医疗保健设备及服务,医疗保健设备,春立医疗,01858.HK,12.6,ODSH,1858,1.25,13.200,,1858.HK,,,2.59,0.00,14.63,0.000,HKD,春立醫療,B,,0.0,13.200
01859,煜盛文化,S,非必需性消費,媒體及娛樂,廣播,128000000.0,2023-07-18T18:15:51,非必需性消费,媒体及娱乐,广播,煜盛文化,01859.HK,1.3,ODSH,1859,128.00,0.080,,1859.HK,,,,0.00,2.21,0.000,HKD,煜盛文化,M,True,0.0,0.080
01860,匯量科技,N,非必需性消費,媒體及娛樂,廣告及宣傳,5924908676.96,2023-07-18T18:15:51,非必需性消费,媒体及娱乐,广告及宣传,汇量科技,01860.HK,59.2,ODSH,1860,5.92,3.640,,1860.HK,,,,0.00,48.02,0.000,HKD,匯量科技,B,,0.0,3.640
01861,保寶龍科技,N,原材料,其他原材料,特殊化工用品,533331330.0,2023-07-18T18:15:51,原材料,其他原材料,特殊化工用品,保宝龙科技,01861.HK,5.3,ODSH,1861,533.33,2.280,,1861.HK,,,1.54,0.00,12.70,0.000,HKD,保寶龍科技,M,,0.0,2.280
01862,景瑞控股,N,地產建築,地產,地產發展商,83095913.502,2023-07-18T18:15:51,地产建筑,地产,地产发展商,景瑞控股,01862.HK,0.8,ODSH,1862,83.09,0.054,,1862.HK,,,,0.00,,0.000,HKD,景瑞控股,M,,0.0,0.054
01863,中國龍天集團,S,原材料,其他原材料,特殊化工用品,1168079083.9,2023-07-18T18:15:51,原材料,其他原材料,特殊化工用品,中国龙天集团,01863.HK,11.7,ODSH,1863,1.16,1.370,,1863.HK,,,,0.00,22.35,0.000,HKD,中國龍天集團,B,True,0.0,1.370
01865,卓航控股,N,地產建築,建築,重型基建,616308000.0,2023-07-18T18:15:51,地产建筑,建筑,重型基建,卓航控股,01865.HK,6.2,ODSH,1865,616.30,0.435,,1865.HK,,,,0.00,,0.000,HKD,卓航控股,M,,0.0,0.435
01866,中國心連心化肥,N,原材料,其他原材料,化肥及農用化合物,4568610120.0,2023-07-18T18:15:51,原材料,其他原材料,化肥及农用化合物,中国心连心化肥,01866.HK,45.7,ODSH,1866,4.56,3.720,,1866.HK,,,7.72,0.00,2.98,0.000,HKD,中國心連心化肥,B,,0.0,3.720
01867,標準發展集團,N,地產建築,建築,建築及服務,253980000.0,2023-07-18T18:15:51,地产建筑,建筑,建筑及服务,标准发展集团,01867.HK,2.5,ODSH,1867,253.98,0.170,,1867.HK,,,,0.00,,0.000,HKD,標準發展集團,M,,0.0,0.170
01868,同方友友,N,非必需性消費,家庭電器及用品,家具,890147802.225,2023-07-18T18:15:51,非必需性消费,家庭电器及用品,家具,同方友友,01868.HK,8.9,ODSH,1868,890.14,0.425,,1868.HK,,,,0.00,16.04,0.000,HKD,同方友友,M,,0.0,0.425
01869,利寶閣集團,N,非必需性消費,旅遊及休閒設施,餐飲,270749500.0,2023-07-18T18:15:51,非必需性消费,旅游及休闲设施,餐饮,利宝阁集团,01869.HK,2.7,ODSH,1869,270.74,0.245,,1869.HK,,,,0.00,,0.000,HKD,利寶閣集團,M,,0.0,0.245
01870,益美國際控股,N,地產建築,建築,建築及服務,655200000.0,2023-07-18T18:15:51,地产建筑,建筑,建筑及服务,益美国际控股,01870.HK,6.6,ODSH,1870,655.20,1.050,,1870.HK,,,,0.00,,0.000,HKD,益美國際控股,M,,0.0,1.050
01871,向中國際,N,非必需性消費,支援服務,教育,99600000.0,2023-07-18T18:15:51,非必需性消费,支援服务,教育,向中国际,01871.HK,1.0,ODSH,1871,99.60,0.249,,1871.HK,,,,0.00,,0.000,HKD,向中國際,M,,0.0,0.249
01872,冠轈控股,N,非必需性消費,零售相關,汽車零售,62100000.0,2023-07-18T18:15:51,非必需性消费,零售相关,汽车零售,冠轈控股,01872.HK,0.6,ODSH,1872,62.10,0.069,,1872.HK,,,,0.00,2.10,0.000,HKD,冠轈控股,M,,0.0,0.069
01873,維亞生物,N,醫療保健,藥品及生物科技,生物科技,3076708519.95,2023-07-18T18:15:51,医疗保健,药品及生物科技,生物科技,维亚生物,01873.HK,30.8,ODSH,1873,3.07,1.590,,1873.HK,,,,0.00,,0.000,HKD,維亞生物,B,,0.0,1.590
01875,東曜藥業-B,N,醫療保健,藥品及生物科技,生物科技,1738772745.75,2023-07-18T18:15:51,医疗保健,药品及生物科技,生物科技,东曜药业-B,01875.HK,17.4,ODSH,1875,1.73,2.250,,1875.HK,,,,0.00,,0.000,HKD,東曜藥業—Ｂ,B,,0.0,2.250
01876,百威亞太,N,必需性消費,食品飲料,酒料飲料,242089297160.0,2023-07-18T18:15:51,必需性消费,食品饮料,酒料饮料,百威亚太,01876.HK,2420.9,ODSH,1876,242.08,18.280,,1876.HK,,,1.62,0.00,33.83,0.000,HKD,百威亞太,B,,0.0,18.280
01877,君實生物,N,醫療保健,藥品及生物科技,生物科技,5350815080.0,2023-07-18T18:15:51,医疗保健,药品及生物科技,生物科技,君实生物,01877.HK,53.5,ODSH,1877,5.35,24.400,,1877.HK,,,,0.00,,0.000,HKD,君實生物,B,,0.0,24.400
01878,南戈壁,N,能源,煤炭,煤炭,218505556.46,2023-07-18T18:15:51,能源,煤炭,煤炭,南戈壁,01878.HK,2.2,ODSH,1878,218.50,0.740,,1878.HK,,,,0.00,,0.000,HKD,南戈壁,M,,0.0,0.740
01880,中國中免,N,非必需性消費,旅遊及休閒設施,旅遊及觀光,12674163150.0,2023-07-18T18:15:51,非必需性消费,旅游及休闲设施,旅游及观光,中国中免,01880.HK,126.7,ODSH,1880,12.67,108.900,,1880.HK,,,0.80,0.00,37.60,0.000,HKD,中國中免,B,,0.0,108.900
01882,海天國際,N,工業,工業工程,工業零件及器材,30132480000.0,2023-07-18T18:15:51,工业,工业工程,工业零件及器材,海天国际,01882.HK,301.3,ODSH,1882,30.13,18.880,,1882.HK,,,2.91,0.00,11.80,0.000,HKD,海天國際,B,,0.0,18.880
01883,中信國際電訊,N,電訊,電訊,電訊服務,11246158921.28,2023-07-18T18:15:51,科技,电讯,电讯服务,中信国际电讯,01883.HK,112.5,ODSH,1883,11.24,3.040,,1883.HK,,,8.06,0.00,9.41,0.000,HKD,中信國際電訊,B,,0.0,3.040
01884,EPRINT集團,N,工業,工業支援,印刷及包裝,222750000.0,2023-07-18T18:15:51,工业,工业支援,印刷及包装,EPRINT集团,01884.HK,2.2,ODSH,1884,222.75,0.405,,1884.HK,,,,0.00,,0.000,HKD,ＥＰＲＩＮＴ集團,M,,0.0,0.405
01888,建滔積層板,N,工業,工業工程,工業零件及器材,23680800000.0,2023-07-18T18:15:51,工业,工业工程,工业零件及器材,建滔积层板,01888.HK,236.8,ODSH,1888,23.68,7.590,,1888.HK,,,4.61,0.00,12.40,0.000,HKD,建滔積層板,B,,0.0,7.590
01889,三愛健康集團,N,醫療保健,藥品及生物科技,藥品,224715575.0,2023-07-18T18:15:51,医疗保健,药品及生物科技,药品,三爱健康集团,01889.HK,2.2,ODSH,1889,224.71,0.070,,1889.HK,,,,0.00,6.54,0.000,HKD,三愛健康集團,M,,0.0,0.070
01890,中國科培,N,非必需性消費,支援服務,教育,4614919447.43,2023-07-18T18:15:51,非必需性消费,支援服务,教育,中国科培,01890.HK,46.1,ODSH,1890,4.61,2.290,,1890.HK,,,2.62,0.00,6.05,0.000,HKD,中國科培,B,,0.0,2.290
01891,興合控股,N,原材料,一般金屬及礦石,其他金屬及礦石,181000000.0,2023-07-18T18:15:51,原材料,一般金属及矿石,其他金属及矿石,兴合控股,01891.HK,1.8,ODSH,1891,181.00,0.181,,1891.HK,,,,0.00,43.10,0.000,HKD,興合控股,M,,0.0,0.181
01894,恒益控股,S,地產建築,建築,建築材料,506616000.0,2023-07-18T18:15:51,地产建筑,建筑,建筑材料,恒益控股,01894.HK,5.1,ODSH,1894,506.61,0.660,,1894.HK,,,,0.00,,0.000,HKD,恒益控股,M,True,0.0,0.660
01895,鑫苑服務,S,地產建築,地產,物業管理及服務,493725000.0,2023-07-18T18:15:51,地产建筑,地产,物业管理及服务,鑫苑服务,01895.HK,4.9,ODSH,1895,493.72,0.870,,1895.HK,,,15.86,0.00,3.22,0.000,HKD,鑫苑服務,M,True,0.0,0.870
01896,貓眼娛樂,N,非必需性消費,媒體及娛樂,影視娛樂,9692007922.44,2023-07-18T18:15:51,非必需性消费,媒体及娱乐,影视娱乐,猫眼娱乐,01896.HK,96.9,ODSH,1896,9.69,8.460,,1896.HK,,,,0.00,81.50,0.000,HKD,貓眼娛樂,B,,0.0,8.460
01897,美亨實業,N,地產建築,建築,建築及服務,183210557.2,2023-07-18T18:15:51,地产建筑,建筑,建筑及服务,美亨实业,01897.HK,1.8,ODSH,1897,183.21,0.440,,1897.HK,,,5.68,0.00,15.22,0.000,HKD,美亨實業,M,,0.0,0.440
01898,中煤能源,N,能源,煤炭,煤炭,23531178990.0,2023-07-18T18:15:51,能源,煤炭,煤炭,中煤能源,01898.HK,235.3,ODSH,1898,23.53,5.730,,1898.HK,,,7.94,0.00,3.42,0.000,HKD,中煤能源,B,,0.0,5.730
01899,興達國際,N,工業,工業工程,商用車及貨車,2327423278.6,2023-07-18T18:15:51,工业,工业工程,商用车及货车,兴达国际,01899.HK,23.3,ODSH,1899,2.32,1.400,,1899.HK,,,10.71,0.00,5.90,0.000,HKD,興達國際,B,,0.0,1.400
01900,中國智能交通,N,資訊科技,軟件服務,系統開發及顧問,205420626.004,2023-07-18T18:15:51,科技,软件服务,系统开发及顾问,中国智能交通,01900.HK,2.1,ODSH,1900,205.42,0.121,,1900.HK,,,,0.00,3.68,0.000,HKD,中國智能交通,M,,0.0,0.121
01901,飛揚集團,N,非必需性消費,旅遊及休閒設施,旅遊及觀光,990080000.0,2023-07-18T18:15:51,非必需性消费,旅游及休闲设施,旅游及观光,飞扬集团,01901.HK,9.9,ODSH,1901,990.08,1.190,,1901.HK,,,,0.00,,0.000,HKD,飛揚集團,M,,0.0,1.190
01902,銀城國際控股,N,地產建築,地產,地產發展商,175082418.698,2023-07-18T18:15:51,地产建筑,地产,地产发展商,银城国际控股,01902.HK,1.8,ODSH,1902,175.08,0.121,,1902.HK,,,,0.00,,0.000,HKD,銀城國際控股,M,,0.0,0.121
01903,JBB BUILDERS,N,工業,工業運輸,航運及港口,275000000.0,2023-07-18T18:15:51,工业,工业运输,航运及港口,JBB BUILDERS,01903.HK,2.8,ODSH,1903,275.00,0.550,,1903.HK,,,,0.00,12.94,0.000,HKD,JBB BUILDERS,M,,0.0,0.550
01905,海通恆信,N,金融,其他金融,信貸,4983229731.36,2023-07-18T18:15:51,金融,其他金融,信贷,海通恒信,01905.HK,49.8,ODSH,1905,4.98,0.860,,1905.HK,,,12.91,0.00,4.38,0.000,HKD,海通恆信,B,,0.0,0.860
01906,博尼控股,N,非必需性消費,紡織及服飾,服裝,528000000.0,2023-07-18T18:15:51,非必需性消费,纺织及服饰,服装,博尼控股,01906.HK,5.3,ODSH,1906,528.00,0.440,,1906.HK,,,,0.00,,0.000,HKD,博尼控股,M,,0.0,0.440
01907,中國旭陽集團,N,原材料,其他原材料,特殊化工用品,15926853600.0,2023-07-18T18:15:51,原材料,其他原材料,特殊化工用品,中国旭阳集团,01907.HK,159.3,ODSH,1907,15.92,3.600,,1907.HK,,,4.19,0.00,7.63,0.000,HKD,中國旭陽集團,B,,0.0,3.600
01908,建發國際集團,N,地產建築,地產,地產發展商,34590556721.24,2023-07-18T18:15:51,地产建筑,地产,地产发展商,建发国际集团,01908.HK,345.9,ODSH,1908,34.59,18.740,,1908.HK,,,6.94,0.00,5.85,0.000,HKD,建發國際集團,B,,0.0,18.740
01909,火岩控股,S,資訊科技,軟件服務,軟件開發,2150400000.0,2023-07-18T18:15:51,科技,软件服务,软件开发,火岩控股,01909.HK,21.5,ODSH,1909,2.15,0.560,,1909.HK,,,2.32,0.00,5.35,0.000,HKD,火岩控股,B,True,0.0,0.560
01910,新秀麗,N,非必需性消費,紡織及服飾,其他服飾配件,34855807587.3,2023-07-18T18:15:51,非必需性消费,纺织及服饰,其他服饰配件,新秀丽,01910.HK,348.6,ODSH,1910,34.85,24.150,,1910.HK,,,,0.00,14.20,0.000,HKD,新秀麗,B,,0.0,24.150
01911,華興資本控股,S,金融,其他金融,資產管理,4132251831.52,2023-07-18T18:15:51,金融,其他金融,资产管理,华兴资本控股,01911.HK,41.3,ODSH,1911,4.13,7.270,,1911.HK,,,,0.00,1.82,0.000,HKD,華興資本控股,B,True,0.0,7.270
01912,康特隆,N,資訊科技,半導體,半導體,68083587.56,2023-07-18T18:15:51,科技,半导体,半导体,康特隆,01912.HK,0.7,ODSH,1912,68.08,0.062,,1912.HK,,,,0.00,,0.000,HKD,康特隆,M,,0.0,0.062
01913,普拉達,N,非必需性消費,紡織及服飾,其他服飾配件,146748556400.0,2023-07-18T18:15:51,非必需性消费,纺织及服饰,其他服饰配件,普拉达,01913.HK,1467.5,ODSH,1913,146.74,57.350,,1913.HK,,,1.64,0.00,38.60,0.000,HKD,普拉達,B,,0.0,57.350
01915,泰和小貸,N,金融,其他金融,信貸,90000000.0,2023-07-18T18:15:51,金融,其他金融,信贷,泰和小贷,01915.HK,0.9,ODSH,1915,90.00,0.600,,1915.HK,,,,0.00,,0.000,HKD,泰和小貸,M,,0.0,0.600
01916,江西銀行,N,金融,銀行,銀行,1345500000.0,2023-07-18T18:15:51,金融,银行,银行,江西银行,01916.HK,13.5,ODSH,1916,1.34,1.000,,1916.HK,,,5.54,0.00,3.85,0.000,HKD,江西銀行,B,,0.0,1.000
01917,豆盟科技,N,非必需性消費,媒體及娛樂,廣告及宣傳,287500000.0,2023-07-18T18:15:51,非必需性消费,媒体及娱乐,广告及宣传,豆盟科技,01917.HK,2.9,ODSH,1917,287.50,0.125,,1917.HK,,,,0.00,,0.000,HKD,豆盟科技,M,,0.0,0.125
01918,融創中國,N,地產建築,地產,地產發展商,6702127210.53,2023-07-18T18:15:51,地产建筑,地产,地产发展商,融创中国,01918.HK,67.0,ODSH,1918,6.70,1.230,,1918.HK,,,,0.00,,0.000,HKD,融創中國,B,,0.0,1.230
01919,中遠海控,N,工業,工業運輸,航運及港口,26737596600.0,2023-07-18T18:15:51,工业,工业运输,航运及港口,中远海控,01919.HK,267.4,ODSH,1919,26.73,7.970,,1919.HK,,,47.20,0.00,1.03,0.000,HKD,中遠海控,B,,0.0,7.970
01920,恆新豐控股,N,地產建築,建築,建築及服務,146640000.0,2023-07-18T18:15:51,地产建筑,建筑,建筑及服务,恒新丰控股,01920.HK,1.5,ODSH,1920,146.64,0.047,,1920.HK,,,,0.00,,0.000,HKD,恆新豐控股,M,,0.0,0.047
01921,達力普控股,N,能源,石油及天然氣,油氣設備與服務,4558990720.0,2023-07-18T18:15:51,能源,石油及天然气,油气设备与服务,达力普控股,01921.HK,45.6,ODSH,1921,4.55,3.040,,1921.HK,,,1.32,0.00,26.60,0.000,HKD,達力普控股,B,,0.0,3.040
01922,銀城生活服務,N,地產建築,地產,物業管理及服務,454158400.0,2023-07-18T18:15:51,地产建筑,地产,物业管理及服务,银城生活服务,01922.HK,4.5,ODSH,1922,454.15,1.700,,1922.HK,,,,0.00,3.77,0.000,HKD,銀城生活服務,M,,0.0,1.700
01925,曠世控股,N,非必需性消費,家庭電器及用品,家具,704773080.0,2023-07-18T18:15:51,非必需性消费,家庭电器及用品,家具,旷世控股,01925.HK,7.0,ODSH,1925,704.77,1.740,,1925.HK,,,4.02,0.00,11.86,0.000,HKD,曠世控股,M,,0.0,1.740
01927,久久王,N,必需性消費,食品飲料,包裝食品,129096000.0,2023-07-18T18:15:51,必需性消费,食品饮料,包装食品,久久王,01927.HK,1.3,ODSH,1927,129.09,0.163,,1927.HK,,,,0.00,7.12,0.000,HKD,久久王,M,,0.0,0.163
01928,金沙中國有限公司,N,非必需性消費,旅遊及休閒設施,賭場及博彩,229851979674.4,2023-07-18T18:15:51,非必需性消费,旅游及休闲设施,赌场及博彩,金沙中国有限公司,01928.HK,2298.5,ODSH,1928,229.85,28.400,,1928.HK,,,,0.00,,0.000,HKD,金沙中國有限公司,B,,0.0,28.400
01929,周大福,N,非必需性消費,零售相關,其他零售,130200000000.0,2023-07-18T18:15:51,非必需性消费,零售相关,其他零售,周大福,01929.HK,1302.0,ODSH,1929,130.20,13.020,,1929.HK,,,9.37,0.00,24.18,0.000,HKD,周大福,B,,0.0,13.020
01930,勛龍,N,工業,工業工程,工業零件及器材,260700000.0,2023-07-18T18:15:51,工业,工业工程,工业零件及器材,勋龙,01930.HK,2.6,ODSH,1930,260.70,0.395,,1930.HK,,,0.61,0.00,13.30,0.000,HKD,勛龍,M,,0.0,0.395
01931,華檢醫療,N,醫療保健,醫療保健設備及服務,醫療保健設備,1774513004.8,2023-07-18T18:15:51,医疗保健,医疗保健设备及服务,医疗保健设备,华检医疗,01931.HK,17.7,ODSH,1931,1.77,1.310,,1931.HK,,,6.33,0.00,7.46,0.000,HKD,華檢醫療,B,,0.0,1.310
01932,中漆集團,N,原材料,其他原材料,特殊化工用品,310000000.0,2023-07-18T18:15:51,原材料,其他原材料,特殊化工用品,中漆集团,01932.HK,3.1,ODSH,1932,310.00,0.310,,1932.HK,,,,0.00,,0.000,HKD,中漆集團,M,,0.0,0.310
01933,元力控股,N,資訊科技,軟件服務,軟件開發,115903250.71,2023-07-18T18:15:51,科技,软件服务,软件开发,元力控股,01933.HK,1.2,ODSH,1933,115.90,0.230,,1933.HK,,,,0.00,3.23,0.000,HKD,元力控股,M,,0.0,0.230
01935,嘉宏教育,N,非必需性消費,支援服務,教育,1536796800.0,2023-07-18T18:15:51,非必需性消费,支援服务,教育,嘉宏教育,01935.HK,15.4,ODSH,1935,1.53,0.960,,1935.HK,,,1.56,0.00,3.72,0.000,HKD,嘉宏教育,B,,0.0,0.960
01936,利特米,N,必需性消費,農產品,禽畜飼料,849600000.0,2023-07-18T18:15:51,必需性消费,农产品,禽畜饲料,利特米,01936.HK,8.5,ODSH,1936,849.60,1.800,,1936.HK,,,,0.00,42.96,0.000,HKD,利特米,M,,0.0,1.800
01937,佳辰控股,N,地產建築,建築,建築材料,480000000.0,2023-07-18T18:15:51,地产建筑,建筑,建筑材料,佳辰控股,01937.HK,4.8,ODSH,1937,480.00,0.480,,1937.HK,,,,0.00,39.67,0.000,HKD,佳辰控股,M,,0.0,0.480
01938,珠江鋼管,N,能源,石油及天然氣,油氣設備與服務,199194974.0,2023-07-18T18:15:51,能源,石油及天然气,油气设备与服务,珠江钢管,01938.HK,2.0,ODSH,1938,199.19,0.197,,1938.HK,,,,0.00,1.08,0.000,HKD,珠江鋼管,M,,0.0,0.197
01939,東京中央拍賣,N,非必需性消費,支援服務,其他支援服務,360000000.0,2023-07-18T18:15:51,非必需性消费,支援服务,其他支援服务,东京中央拍卖,01939.HK,3.6,ODSH,1939,360.00,0.720,,1939.HK,,,,0.00,,0.000,HKD,東京中央拍賣,M,,0.0,0.720
01940,CGII HLDGS,N,能源,石油及天然氣,油氣生產商,474000000.0,2023-07-18T18:15:51,能源,石油及天然气,油气生产商,CGII HLDGS,01940.HK,4.7,ODSH,1940,474.00,0.395,,1940.HK,,,,0.00,3.72,0.000,HKD,CGII HLDGS,M,,0.0,0.395
01941,燁星集團,N,地產建築,地產,物業管理及服務,76198280.0,2023-07-18T18:15:51,地产建筑,地产,物业管理及服务,烨星集团,01941.HK,0.8,ODSH,1941,76.19,0.188,,1941.HK,,,,0.00,,0.000,HKD,燁星集團,M,,0.0,0.188
01942,馬可數字科技,N,非必需性消費,零售相關,其他零售,62710440444.75,2023-07-18T18:15:51,非必需性消费,零售相关,其他零售,马可数字科技,01942.HK,627.1,ODSH,1942,62.71,96.950,,1942.HK,,,,0.00,,0.000,HKD,馬可數字科技,B,,0.0,96.950
01943,銀濤控股,N,地產建築,建築,建築及服務,670000000.0,2023-07-18T18:15:51,地产建筑,建筑,建筑及服务,银涛控股,01943.HK,6.7,ODSH,1943,670.00,0.670,,1943.HK,,,,0.00,134.00,0.000,HKD,銀濤控股,M,,0.0,0.670
01945,清科創業,N,金融,其他金融,其他金融,456459712.0,2023-07-18T18:15:51,金融,其他金融,其他金融,清科创业,01945.HK,4.6,ODSH,1945,456.45,1.490,,1945.HK,,,,0.00,20.27,0.000,HKD,清科創業,M,,0.0,1.490
01947,美皓集團,N,醫療保健,醫療保健設備及服務,醫療及醫學美容服務,297000000.0,2023-07-18T18:15:51,医疗保健,医疗保健设备及服务,医疗及医学美容服务,美皓集团,01947.HK,3.0,ODSH,1947,297.00,0.495,,1947.HK,,,,0.00,7.05,0.000,HKD,美皓集團,M,,0.0,0.495
01948,優矩控股,N,非必需性消費,媒體及娛樂,廣告及宣傳,1710000000.0,2023-07-18T18:15:51,非必需性消费,媒体及娱乐,广告及宣传,优矩控股,01948.HK,17.1,ODSH,1948,1.71,2.850,,1948.HK,,,0.70,0.00,13.36,0.000,HKD,優矩控股,B,,0.0,2.850
01949,PLATT NERA,N,資訊科技,軟件服務,系統開發及顧問,89600000.0,2023-07-18T18:15:51,科技,软件服务,系统开发及顾问,PLATT NERA,01949.HK,0.9,ODSH,1949,89.60,0.224,,1949.HK,,,,0.00,,0.000,HKD,PLATT NERA,M,,0.0,0.224
01950,帝王實業控股,N,原材料,其他原材料,特殊化工用品,144000000.0,2023-07-18T18:15:51,原材料,其他原材料,特殊化工用品,帝王实业控股,01950.HK,1.4,ODSH,1950,144.00,0.500,,1950.HK,,,,0.00,5.21,0.000,HKD,帝王實業控股,M,,0.0,0.500
