stock-id,name,trading-status,industry,business,child-business,market-cap,update-date,一级行业,二级行业,三级行业,证券名称,证券代码,总市值,asset_subtype,sym,mktcap,ls,am,ric,product_subtype,am_u,yld,pc,pe,nc,ccy,nm,mktcap_u,suspend,涨跌幅,最新价,成交额
01057,浙江世寶,N,非必需性消費,汽車,汽車零件,511612600.0,2023-09-22T16:41:18,非必需性消费,汽车,汽车零件,浙江世宝,01057.HK,5.1,ODSH,1057,511.61,2.360,17.64,1057.HK,,1000000.0,,-0.42,104.89,-0.010,HKD,浙江世寶,M,,-0.42,2.360,0.2
01058,南粵控股,N,非必需性消費,紡織及服飾,其他服飾配件,285150070.0,2023-09-22T16:41:18,非必需性消费,纺织及服饰,其他服饰配件,南粤控股,01058.HK,2.9,ODSH,1058,285.15,0.530,,1058.HK,,,,-1.85,,-0.010,HKD,南粵控股,M,,-1.85,0.530,0.0
01059,看通集團,N,資訊科技,軟件服務,系統開發及顧問,85946026.98,2023-09-22T16:41:18,科技,软件服务,系统开发及顾问,看通集团,01059.HK,0.9,ODSH,1059,85.94,0.330,,1059.HK,,,,0.00,16.02,0.000,HKD,看通集團,M,,0.0,0.330,0.0
01060,阿里影業,N,非必需性消費,媒體及娛樂,影視娛樂,15376171888.92,2023-09-22T16:41:18,非必需性消费,媒体及娱乐,影视娱乐,阿里影业,01060.HK,153.8,ODSH,1060,15.37,0.570,55.46,1060.HK,,1000000.0,,+3.64,,+0.020,HKD,阿里影業,B,,3.64,0.570,0.6
01061,億勝生物科技,N,醫療保健,藥品及生物科技,醫藥品,1596322000.0,2023-09-22T16:41:18,医疗保健,药品及生物科技,医药品,亿胜生物科技,01061.HK,16.0,ODSH,1061,1.59,2.800,364.04,1061.HK,,1000.0,2.50,0.00,7.13,0.000,HKD,億勝生物科技,B,,0.0,2.800,0.0
01062,國開國際投資,N,金融,其他金融,資產管理,223470582.72,2023-09-22T16:41:18,金融,其他金融,资产管理,国开国际投资,01062.HK,2.2,ODSH,1062,223.47,0.077,,1062.HK,,,,-1.28,,-0.001,HKD,國開國際投資,M,,-1.28,0.077,0.0
01063,新確科技,N,資訊科技,資訊科技器材,電訊設備,400019507.16,2023-09-22T16:41:18,科技,资讯科技器材,电讯设备,新确科技,01063.HK,4.0,ODSH,1063,400.01,0.260,3.92,1063.HK,,1000.0,,0.00,,0.000,HKD,新確科技,M,,0.0,0.260,0.0
01064,中華國際,N,地產建築,地產,地產投資,59183472.04,2023-09-22T16:41:18,地产建筑,地产,地产投资,中华国际,01064.HK,0.6,ODSH,1064,59.18,0.077,,1064.HK,,,,0.00,16.74,0.000,HKD,中華國際,M,,0.0,0.077,0.0
01065,天津創業環保股份,N,公用事業,公用事業,水務,914600000.0,2023-09-22T16:41:18,公用事业,公用事业,水务,天津创业环保股份,01065.HK,9.1,ODSH,1065,914.60,2.690,398.1,1065.HK,,1000.0,5.90,+0.37,4.65,+0.010,HKD,天津創業環保股份,M,,0.37,2.690,0.0
01066,威高股份,N,醫療保健,醫療保健設備及服務,醫健設備,31475432975.04,2023-09-22T16:41:18,医疗保健,医疗保健设备及服务,医健设备,威高股份,01066.HK,314.8,ODSH,1066,31.47,6.960,23.62,1066.HK,,1000000.0,2.37,+0.14,10.22,+0.010,HKD,威高股份,B,,0.14,6.960,0.2
01068,雨潤食品,N,必需性消費,農產品,禽畜肉類,419233799.5,2023-09-22T16:41:18,必需性消费,农产品,禽畜肉类,雨润食品,01068.HK,4.2,ODSH,1068,419.23,0.230,238.07,1068.HK,,1000.0,,-2.54,,-0.006,HKD,雨潤食品,M,,-2.54,0.230,0.0
01069,寶沙發展,N,原材料,其他原材料,林業及木材,85232822.276,2023-09-22T16:41:18,原材料,其他原材料,林业及木材,宝沙发展,01069.HK,0.9,ODSH,1069,85.23,0.119,1.24,1069.HK,,1000000.0,,-5.56,,-0.007,HKD,寶沙發展,M,,-5.56,0.119,0.0
01070,TCL電子,N,非必需性消費,家庭電器及用品,消費電子產品,7748387384.97,2023-09-22T16:41:18,非必需性消费,家庭电器及用品,消费电子产品,TCL电子,01070.HK,77.5,ODSH,1070,7.74,3.090,3.42,1070.HK,,1000000.0,4.11,+1.98,16.68,+0.060,HKD,ＴＣＬ電子,B,,1.98,3.090,0.0
01071,華電國際電力股份,N,公用事業,公用事業,傳統電力,5649698544.0,2023-09-22T16:41:18,公用事业,公用事业,传统电力,华电国际电力股份,01071.HK,56.5,ODSH,1071,5.64,3.290,21.39,1071.HK,,1000000.0,6.74,+0.61,,+0.020,HKD,華電國際電力股份,B,,0.61,3.290,0.2
01072,東方電氣,N,工業,工業工程,環保工程,3026000000.0,2023-09-22T16:41:18,工业,工业工程,环保工程,东方电气,01072.HK,30.3,ODSH,1072,3.02,8.900,20.54,1072.HK,,1000000.0,4.12,+0.23,8.61,+0.020,HKD,東方電氣,B,,0.23,8.900,0.2
01073,大禹金融,N,金融,其他金融,其他金融,182292830.4,2023-09-22T16:41:18,金融,其他金融,其他金融,大禹金融,01073.HK,1.8,ODSH,1073,182.29,0.160,,1073.HK,,,,0.00,34.04,0.000,HKD,大禹金融,M,,0.0,0.160,0.0
01075,首都信息,N,資訊科技,軟件服務,系統開發及顧問,263329320.0,2023-09-22T16:41:18,科技,软件服务,系统开发及顾问,首都信息,01075.HK,2.6,ODSH,1075,263.32,0.340,75.3,1075.HK,,1000.0,5.88,-1.45,6.80,-0.005,HKD,首都信息,M,,-1.45,0.340,0.0
01076,博華太平洋,S,非必需性消費,旅遊及休閒設施,賭場及博彩,681551384.512,2023-09-22T16:41:18,非必需性消费,旅游及休闲设施,赌场及博彩,博华太平洋,01076.HK,6.8,ODSH,1076,681.55,0.064,,1076.HK,,,,0.00,,0.000,HKD,博華太平洋,M,True,0.0,0.064,0.0
01079,松景科技,N,資訊科技,資訊科技器材,電腦及周邊,42454455.648,2023-09-22T16:41:18,科技,资讯科技器材,电脑及周边,松景科技,01079.HK,0.4,ODSH,1079,42.45,0.032,,1079.HK,,,,0.00,,0.000,HKD,松景科技,M,,0.0,0.032,0.0
01080,勝利管道,N,能源,石油及天然氣,油氣設備與服務,209215742.4,2023-09-22T16:41:18,能源,石油及天然气,油气设备与服务,胜利管道,01080.HK,2.1,ODSH,1080,209.21,0.054,468.0,1080.HK,,,,+3.85,,+0.002,HKD,勝利管道,M,,3.85,0.054,0.0
01082,源宇宙教育,N,非必需性消費,支援服務,教育,984110952.0,2023-09-22T16:41:18,非必需性消费,支援服务,教育,源宇宙教育,01082.HK,9.8,ODSH,1082,984.11,1.650,107.72,1082.HK,,1000.0,,+5.77,,+0.090,HKD,源宇宙教育,M,,5.77,1.650,0.0
01083,港華智慧能源,N,公用事業,公用事業,燃氣,11505936992.83,2023-09-22T16:41:18,公用事业,公用事业,燃气,港华智慧能源,01083.HK,115.1,ODSH,1083,11.50,3.430,20.67,1083.HK,,1000000.0,4.37,+4.57,11.37,+0.150,HKD,港華智慧能源,B,,4.57,3.430,0.2
01084,綠新親水膠體,N,必需性消費,食品飲料,食品添加劑,746719200.0,2023-09-22T16:41:18,必需性消费,食品饮料,食品添加剂,绿新亲水胶体,01084.HK,7.5,ODSH,1084,746.71,0.900,142.06,1084.HK,,1000.0,3.33,+1.12,3.19,+0.010,HKD,綠新親水膠體,M,,1.12,0.900,0.0
01085,亨鑫科技,N,資訊科技,資訊科技器材,電訊設備,628560000.0,2023-09-22T16:41:18,科技,资讯科技器材,电讯设备,亨鑫科技,01085.HK,6.3,ODSH,1085,628.56,1.620,1.41,1085.HK,,1000000.0,,-3.57,8.77,-0.060,HKD,亨鑫科技,M,,-3.57,1.620,0.0
01086,好孩子國際,N,非必需性消費,家庭電器及用品,家具,834015583.0,2023-09-22T16:41:18,非必需性消费,家庭电器及用品,家具,好孩子国际,01086.HK,8.3,ODSH,1086,834.01,0.500,113.33,1086.HK,,1000.0,,-1.96,24.88,-0.010,HKD,好孩子國際,M,,-1.96,0.500,0.0
01087,威訊控股,N,資訊科技,軟件服務,系統開發及顧問,43965000.0,2023-09-22T16:41:18,科技,软件服务,系统开发及顾问,威讯控股,01087.HK,0.4,ODSH,1087,43.96,0.375,9.33,1087.HK,,1000.0,,+1.35,,+0.005,HKD,威訊控股,M,,1.35,0.375,0.0
01088,中國神華,N,能源,煤炭,煤炭,84943672300.0,2023-09-22T16:41:18,能源,煤炭,煤炭,中国神华,01088.HK,849.4,ODSH,1088,84.94,25.150,295.26,1088.HK,,1000000.0,11.57,+0.80,6.02,+0.200,HKD,中國神華,B,,0.8,25.150,3.0
01090,大明國際,N,原材料,一般金屬及礦石,鋼鐵,1758848640.0,2023-09-22T16:41:18,原材料,一般金属及矿石,钢铁,大明国际,01090.HK,17.6,ODSH,1090,1.75,1.380,475.2,1090.HK,,1000.0,,0.00,,0.000,HKD,大明國際,B,,0.0,1.380,0.0
01091,南方錳業,S,原材料,一般金屬及礦石,其他金屬及礦石,1697087205.0,2023-09-22T16:41:18,原材料,一般金属及矿石,其他金属及矿石,南方锰业,01091.HK,17.0,ODSH,1091,1.69,0.495,,1091.HK,,,,0.00,3.64,0.000,HKD,南方錳業,B,True,0.0,0.495,0.0
01093,石藥集團,N,醫療保健,藥品及生物科技,醫藥品,68800610050.96,2023-09-22T16:41:18,医疗保健,药品及生物科技,医药品,石药集团,01093.HK,688.0,ODSH,1093,68.80,5.780,209.92,1093.HK,,1000000.0,4.33,+1.05,10.03,+0.060,HKD,石藥集團,B,,1.05,5.780,2.1
01094,承輝國際,N,資訊科技,軟件服務,電商及互聯網服務,419696576.3,2023-09-22T16:41:18,科技,软件服务,电商及互联网服务,承辉国际,01094.HK,4.2,ODSH,1094,419.69,0.850,43.62,1094.HK,,1000.0,,+6.25,21.14,+0.050,HKD,承輝國際,M,,6.25,0.850,0.0
01097,有線寬頻,N,非必需性消費,媒體及娛樂,廣播,299654187.84,2023-09-22T16:41:18,非必需性消费,媒体及娱乐,广播,有线宽频,01097.HK,3.0,ODSH,1097,299.65,0.042,63.35,1097.HK,,1000.0,,0.00,,0.000,HKD,有線寬頻,M,,0.0,0.042,0.0
01098,路勁,N,地產建築,地產,地產發展商,1393766012.76,2023-09-22T16:41:18,地产建筑,地产,地产发展商,路劲,01098.HK,13.9,ODSH,1098,1.39,1.860,805.82,1098.HK,,1000.0,,+3.33,,+0.060,HKD,路勁,B,,3.33,1.860,0.0
01099,國藥控股,N,醫療保健,藥品及生物科技,西藥分銷,29922379502.0,2023-09-22T16:41:18,医疗保健,药品及生物科技,西药分销,国药控股,01099.HK,299.2,ODSH,1099,29.92,22.300,247.09,1099.HK,,1000000.0,4.04,-1.11,7.17,-0.250,HKD,國藥控股,B,,-1.11,22.300,2.5
01100,飛達控股,N,非必需性消費,紡織及服飾,其他服飾配件,772415006.4,2023-09-22T16:41:18,非必需性消费,纺织及服饰,其他服饰配件,飞达控股,01100.HK,7.7,ODSH,1100,772.41,1.800,,1100.HK,,,5.00,-0.55,3.92,-0.010,HKD,飛達控股,M,,-0.55,1.800,0.0
01101,華榮能源,N,能源,石油及天然氣,油氣生產商,124032779.182,2023-09-22T16:41:18,能源,石油及天然气,油气生产商,华荣能源,01101.HK,1.2,ODSH,1101,124.03,0.026,27.49,1101.HK,,1000.0,,+8.33,,+0.002,HKD,華榮能源,M,,8.33,0.026,0.0
01102,環能國際,N,地產建築,建築,建築材料,28204394.764,2023-09-22T16:41:18,地产建筑,建筑,建筑材料,环能国际,01102.HK,0.3,ODSH,1102,28.20,0.052,10.4,1102.HK,,1000.0,,-1.89,,-0.001,HKD,環能國際,M,,-1.89,0.052,0.0
01103,大生農業金融,S,原材料,其他原材料,化肥及農用化合物,86829117.368,2023-09-22T16:41:18,原材料,其他原材料,化肥及农用化合物,大生农业金融,01103.HK,0.9,ODSH,1103,86.82,0.014,,1103.HK,,,,0.00,,0.000,HKD,大生農業金融,M,True,0.0,0.014,0.0
01104,亞太資源(新),N,原材料,一般金屬及礦石,鋼鐵,1393659507.47,2023-09-22T16:41:18,原材料,一般金属及矿石,钢铁,亚太资源(新),01104.HK,13.9,ODSH,1104,1.39,1.070,,1104.HK,,,9.35,0.00,,0.000,HKD,亞太資源,B,,0.0,1.070,0.0
01105,星島,N,非必需性消費,媒體及娛樂,出版,378633497.31,2023-09-22T16:41:18,非必需性消费,媒体及娱乐,出版,星岛,01105.HK,3.8,ODSH,1105,378.63,0.430,1.72,1105.HK,,1000.0,,+2.38,,+0.010,HKD,星島,M,,2.38,0.430,0.0
01107,當代置業,N,地產建築,地產,地產發展商,209624598.75,2023-09-22T16:41:18,地产建筑,地产,地产发展商,当代置业,01107.HK,2.1,ODSH,1107,209.62,0.075,7.25,1107.HK,,1000.0,,+4.17,,+0.003,HKD,當代置業,M,,4.17,0.075,0.0
01108,凱盛新能,N,工業,工業工程,新能源材料,1180000000.0,2023-09-22T16:41:18,工业,工业工程,新能源材料,凯盛新能,01108.HK,11.8,ODSH,1108,1.18,4.720,1.27,1108.HK,,1000000.0,,+2.16,6.60,+0.100,HKD,凱盛新能,B,,2.16,4.720,0.0
01109,華潤置地,N,地產建築,地產,地產發展商,230685895380.65,2023-09-22T16:41:18,地产建筑,地产,地产发展商,华润置地,01109.HK,2306.9,ODSH,1109,230.68,32.350,234.5,1109.HK,,1000000.0,4.98,+1.41,7.27,+0.450,HKD,華潤置地,B,,1.41,32.350,2.3
01110,金活醫藥集團,N,醫療保健,藥品及生物科技,西藥分銷,491775000.0,2023-09-22T16:41:18,医疗保健,药品及生物科技,西药分销,金活医药集团,01110.HK,4.9,ODSH,1110,491.77,0.790,1.4,1110.HK,,1000000.0,3.13,+3.95,18.68,+0.030,HKD,金活醫藥集團,M,,3.95,0.790,0.0
01112,H&H國際控股,N,必需性消費,消費零售,個人護理,6326501269.2,2023-09-22T16:41:18,必需性消费,消费零售,个人护理,H&H国际控股,01112.HK,63.3,ODSH,1112,6.32,9.800,7.43,1112.HK,,1000000.0,8.37,-0.10,9.09,-0.010,HKD,H&H國際控股,B,,-0.1,9.800,0.1
01113,長實集團,N,地產建築,地產,地產發展商,144874877186.4,2023-09-22T16:41:18,地产建筑,地产,地产发展商,长实集团,01113.HK,1448.7,ODSH,1113,144.87,40.800,141.66,1113.HK,,1000000.0,5.59,+1.37,6.83,+0.550,HKD,長實集團,B,,1.37,40.800,1.4
01114,華晨中國,N,非必需性消費,汽車,汽車,19272929062.16,2023-09-22T16:41:18,非必需性消费,汽车,汽车,华晨中国,01114.HK,192.7,ODSH,1114,19.27,3.820,61.59,1114.HK,,1000000.0,50.26,-1.55,2.39,-0.060,HKD,BRILLIANCE CHI,B,,-1.55,3.820,0.6
01115,西藏水資源,N,必需性消費,食品飲料,非酒精飲料,1346132040.0,2023-09-22T16:41:18,必需性消费,食品饮料,非酒精饮料,西藏水资源,01115.HK,13.5,ODSH,1115,1.34,0.330,5.13,1115.HK,,1000.0,,0.00,,0.000,HKD,西藏水資源,B,,0.0,0.330,0.0
01116,美亞控股,N,原材料,一般金屬及礦石,鋼鐵,1143740000.0,2023-09-22T16:41:18,原材料,一般金属及矿石,钢铁,美亚控股,01116.HK,11.4,ODSH,1116,1.14,0.530,1.81,1116.HK,,1000000.0,,-1.85,,-0.010,HKD,MAYER HOLDINGS,B,,-1.85,0.530,0.0
01117,現代牧業,N,必需性消費,食品飲料,乳製品,6095059776.96,2023-09-22T16:41:18,必需性消费,食品饮料,乳制品,现代牧业,01117.HK,61.0,ODSH,1117,6.09,0.770,3.43,1117.HK,,1000000.0,2.04,+2.67,9.54,+0.020,HKD,現代牧業,B,,2.67,0.770,0.0
01118,高力集團,N,地產建築,建築,建築材料,384833345.76,2023-09-22T16:41:18,地产建筑,建筑,建筑材料,高力集团,01118.HK,3.8,ODSH,1118,384.83,0.670,12.6,1118.HK,,1000.0,8.21,-4.29,5.09,-0.030,HKD,高力集團,M,,-4.29,0.670,0.0
01119,創夢天地,N,資訊科技,軟件服務,綫上遊戲,5117370521.25,2023-09-22T16:41:18,科技,软件服务,线上游戏,创梦天地,01119.HK,51.2,ODSH,1119,5.11,3.250,19.15,1119.HK,,1000000.0,,+4.50,,+0.140,HKD,創夢天地,B,,4.5,3.250,0.2
01120,雅視光學,N,非必需性消費,紡織及服飾,其他服飾配件,324461234.16,2023-09-22T16:41:18,非必需性消费,纺织及服饰,其他服饰配件,雅视光学,01120.HK,3.2,ODSH,1120,324.46,0.840,,1120.HK,,,11.90,0.00,2.83,0.000,HKD,雅視光學,M,,0.0,0.840,0.0
01121,金陽新能源,N,非必需性消費,紡織及服飾,鞋履,12201232565.76,2023-09-22T16:41:18,非必需性消费,纺织及服饰,鞋履,金阳新能源,01121.HK,122.0,ODSH,1121,12.20,6.720,4.66,1121.HK,,1000000.0,,+3.23,,+0.210,HKD,金陽新能源,B,,3.23,6.720,0.0
01122,慶鈴汽車股份,N,工業,工業工程,商用車及貨車,805123712.25,2023-09-22T16:41:18,工业,工业工程,商用车及货车,庆铃汽车股份,01122.HK,8.1,ODSH,1122,805.12,0.650,143.92,1122.HK,,1000.0,,0.00,,0.000,HKD,慶鈴汽車股份,M,,0.0,0.650,0.0
01123,中港照相,N,非必需性消費,家庭電器及用品,消費電子產品,148164793.625,2023-09-22T16:41:18,非必需性消费,家庭电器及用品,消费电子产品,中港照相,01123.HK,1.5,ODSH,1123,148.16,0.125,,1123.HK,,,12.00,0.00,3.63,0.000,HKD,中港照相,M,,0.0,0.125,0.0
01124,沿海家園,N,地產建築,地產,地產發展商,116088567.98,2023-09-22T16:41:18,地产建筑,地产,地产发展商,沿海家园,01124.HK,1.2,ODSH,1124,116.08,0.028,836.0,1124.HK,,,,0.00,,0.000,HKD,沿海家園,M,,0.0,0.028,0.0
01125,麗豐控股,N,地產建築,地產,地產投資,844135279.65,2023-09-22T16:41:18,地产建筑,地产,地产投资,丽丰控股,01125.HK,8.4,ODSH,1125,844.13,2.550,,1125.HK,,,,0.00,,0.000,HKD,麗豐控股,M,,0.0,2.550,0.0
01126,德林國際,N,非必需性消費,家庭電器及用品,玩具及消閒用品,2693922700.0,2023-09-22T16:41:18,非必需性消费,家庭电器及用品,玩具及消闲用品,德林国际,01126.HK,26.9,ODSH,1126,2.69,3.980,237.76,1126.HK,,1000.0,12.56,0.00,3.92,0.000,HKD,德林國際,B,,0.0,3.980,0.0
01127,獅子山集團,N,工業,工業支援,印刷及包裝,831600000.0,2023-09-22T16:41:18,工业,工业支援,印刷及包装,狮子山集团,01127.HK,8.3,ODSH,1127,831.60,1.080,,1127.HK,,,12.04,0.00,3.64,0.000,HKD,獅子山集團,M,,0.0,1.080,0.0
01128,永利澳門,N,非必需性消費,旅遊及休閒設施,賭場及博彩,41331225324.0,2023-09-22T16:41:18,非必需性消费,旅游及休闲设施,赌场及博彩,永利澳门,01128.HK,413.3,ODSH,1128,41.33,7.890,44.92,1128.HK,,1000000.0,,+1.15,,+0.090,HKD,永利澳門,B,,1.15,7.890,0.4
01129,中國水業集團,N,公用事業,公用事業,水務,491387249.979,2023-09-22T16:41:18,公用事业,公用事业,水务,中国水业集团,01129.HK,4.9,ODSH,1129,491.38,0.171,1.36,1129.HK,,1000.0,,0.00,,0.000,HKD,中國水業集團,M,,0.0,0.171,0.0
01130,中國環境資源,N,非必需性消費,汽車,汽車,89607677.016,2023-09-22T16:41:18,非必需性消费,汽车,汽车,中国环境资源,01130.HK,0.9,ODSH,1130,89.60,0.044,457.47,1130.HK,,1000.0,,+4.76,,+0.002,HKD,中國環境資源,M,,4.76,0.044,0.0
01132,橙天嘉禾,N,非必需性消費,媒體及娛樂,影視娛樂,128784776.3,2023-09-22T16:41:18,非必需性消费,媒体及娱乐,影视娱乐,橙天嘉禾,01132.HK,1.3,ODSH,1132,128.78,0.046,20.99,1132.HK,,1000.0,,+2.22,,+0.001,HKD,橙天嘉禾,M,,2.22,0.046,0.0
01133,哈爾濱電氣,N,工業,工業工程,環保工程,1655148950.0,2023-09-22T16:41:18,工业,工业工程,环保工程,哈尔滨电气,01133.HK,16.6,ODSH,1133,1.65,2.450,1.91,1133.HK,,1000000.0,0.28,-0.41,37.52,-0.010,HKD,哈爾濱電氣,B,,-0.41,2.450,0.0
01134,恒發光學,N,非必需性消費,紡織及服飾,其他服飾配件,300000000.0,2023-09-22T16:41:18,非必需性消费,纺织及服饰,其他服饰配件,恒发光学,01134.HK,3.0,ODSH,1134,300.00,0.600,236.08,1134.HK,,1000.0,,0.00,32.61,0.000,HKD,恒發光學,M,,0.0,0.600,0.0
01137,香港科技探索,N,資訊科技,軟件服務,電商及互聯網服務,2897368372.34,2023-09-22T16:41:18,科技,软件服务,电商及互联网服务,香港科技探索,01137.HK,29.0,ODSH,1137,2.89,3.140,33.18,1137.HK,,1000000.0,,+7.17,13.63,+0.210,HKD,香港科技探索,B,,7.17,3.140,0.3
01138,中遠海能,N,工業,工業運輸,航運及港口,11106720000.0,2023-09-22T16:41:18,工业,工业运输,航运及港口,中远海能,01138.HK,111.1,ODSH,1138,11.10,8.570,100.62,1138.HK,,1000000.0,1.90,+2.15,24.81,+0.180,HKD,中遠海能,B,,2.15,8.570,1.0
01140,華科資本,N,金融,其他金融,資產管理,1967300682.435,2023-09-22T16:41:18,金融,其他金融,资产管理,华科资本,01140.HK,19.7,ODSH,1140,1.96,0.187,599.59,1140.HK,,1000.0,,-6.50,10.39,-0.013,HKD,華科資本,B,,-6.5,0.187,0.0
01141,民銀資本,N,金融,其他金融,證券及經紀,828327652.82,2023-09-22T16:41:18,金融,其他金融,证券及经纪,民银资本,01141.HK,8.3,ODSH,1141,828.32,0.740,366.14,1141.HK,,1000.0,,0.00,,0.000,HKD,民銀資本,M,,0.0,0.740,0.0
01142,能源及能量環球,N,原材料,一般金屬及礦石,其他金屬及礦石,60182080.73,2023-09-22T16:41:18,原材料,一般金属及矿石,其他金属及矿石,能源及能量环球,01142.HK,0.6,ODSH,1142,60.18,0.415,,1142.HK,,,,0.00,0.11,0.000,HKD,能源及能量環球,M,,0.0,0.415,0.0
01143,環亞國際醫療集團,N,非必需性消費,家庭電器及用品,消費電子產品,288123738.95,2023-09-22T16:41:18,非必需性消费,家庭电器及用品,消费电子产品,环亚国际医疗集团,01143.HK,2.9,ODSH,1143,288.12,1.670,306.08,1143.HK,,1000.0,,+1.21,,+0.020,HKD,環亞國際醫療集團,M,,1.21,1.670,0.0
01145,勇利投資,N,工業,工業運輸,航運及港口,68057621.216,2023-09-22T16:41:18,工业,工业运输,航运及港口,勇利投资,01145.HK,0.7,ODSH,1145,68.05,0.062,,1145.HK,,,,0.00,7.95,0.000,HKD,勇利投資,M,,0.0,0.062,0.0
01146,中國服飾控股,N,非必需性消費,紡織及服飾,服裝,289417800.0,2023-09-22T16:41:18,非必需性消费,纺织及服饰,服装,中国服饰控股,01146.HK,2.9,ODSH,1146,289.41,0.084,44.74,1146.HK,,1000.0,,-10.64,,-0.010,HKD,中國服飾控股,M,,-10.64,0.084,0.0
01147,伊登軟件,N,資訊科技,軟件服務,系統開發及顧問,153371051.25,2023-09-22T16:41:18,科技,软件服务,系统开发及顾问,伊登软件,01147.HK,1.5,ODSH,1147,153.37,0.075,7.3,1147.HK,,1000.0,,+2.74,,+0.002,HKD,伊登軟件,M,,2.74,0.075,0.0
01148,新晨動力,N,非必需性消費,汽車,汽車零件,320552948.5,2023-09-22T16:41:18,非必需性消费,汽车,汽车零件,新晨动力,01148.HK,3.2,ODSH,1148,320.55,0.250,13.1,1148.HK,,1000.0,,+2.88,,+0.007,HKD,新晨動力,M,,2.88,0.250,0.0
01150,米蘭站,N,非必需性消費,紡織及服飾,其他服飾配件,91601811.6,2023-09-22T16:41:18,非必需性消费,纺织及服饰,其他服饰配件,米兰站,01150.HK,0.9,ODSH,1150,91.60,0.104,,1150.HK,,,,0.00,,0.000,HKD,米蘭站,M,,0.0,0.104,0.0
01152,正乾金融控股,N,必需性消費,食品飲料,包裝食品,112930000.0,2023-09-22T16:41:18,必需性消费,食品饮料,包装食品,正干金融控股,01152.HK,1.1,ODSH,1152,112.93,0.115,55.93,1152.HK,,1000.0,,-10.16,7.37,-0.013,HKD,正乾金融控股,M,,-10.16,0.115,0.0
01153,佳源服務,S,地產建築,地產,物業管理及服務,168219975.0,2023-09-22T16:41:18,地产建筑,地产,物业管理及服务,佳源服务,01153.HK,1.7,ODSH,1153,168.21,0.275,,1153.HK,,,,0.00,1.38,0.000,HKD,佳源服務,M,True,0.0,0.275,0.0
01156,CHINANEWENERGY,N,工業,工業工程,工業及設備,92592146.986,2023-09-22T16:41:18,工业,工业工程,工业及设备,CHINANEWENERGY,01156.HK,0.9,ODSH,1156,92.59,0.157,3.76,1156.HK,,1000.0,,0.00,,0.000,HKD,CHINANEWENERGY,M,,0.0,0.157,0.0
