股票代码,股票简称,PE,扣非PE,PB,扣非ROE,ROE,ROA,股息率,分红比例,毛利率,净利率,扣非净利润增速,营收增速,商誉占净资产比例,资产负债率,扣非PEG,扣非市赚率,市赚率
600111.SH,北方稀土,172.78,74.78,4.27,1.22,1.86,2.8,0.36,0.0,9.04,3.81,-80.08,-13.5,0.12,34.73,-5.54,122.22,185.79
600113.SH,浙江东日,37.76,33.58,2.23,4.38,4.47,3.47,2.19,0.0,40.15,17.26,8.53,2.9,0.32,29.41,11.58,15.32,16.9
600114.SH,东睦股份,30.66,32.55,4.21,10.07,10.52,5.6,1.29,0.0,23.68,8.55,307.98,29.8,18.57,57.95,1.09,6.46,5.83
600115.SH,中国东航,-487.02,-14.27,4.53,-1.33,-0.68,1.45,,0.0,6.32,-0.18,83.13,19.78,22.12,85.22,扣非亏损,扣非亏损,亏损
600116.SH,三峡水利,27.73,36.57,1.26,3.09,3.4,2.68,1.99,0.0,11.17,4.56,35.57,-3.45,26.61,52.72,-10.61,23.64,16.31
600117.SH,西宁特钢,-17.34,-7.07,1.85,-9.48,-7.79,-3.53,,0.0,-6.88,-14.38,34.8,24.61,2.15,45.19,扣非亏损,扣非亏损,亏损
600118.SH,中国卫星,-1897.6,-907.21,5.93,-0.38,-0.23,-0.32,0.15,0.0,18.67,-0.45,-114.85,-54.41,,40.05,扣非亏损,扣非亏损,亏损
600119.SH,长江投资,-82.25,-63.47,17.21,-13.95,-14.55,-5.08,,0.0,5.55,-9.68,-238.83,-33.95,0.5,49.93,扣非亏损,扣非亏损,亏损
600120.SH,浙江东方,31.17,37.02,1.12,2.65,2.67,1.48,1.62,0.0,3.87,6.05,1.53,-29.46,2.66,60.73,-1.26,27.93,23.35
600121.SH,郑州煤电,342.74,48.27,3.6,-0.11,0.8,2.31,,0.0,26.47,2.57,98.22,2.04,,79.2,23.67,转盈,856.84
600123.SH,兰花科创,14.07,12.53,0.82,4.33,4.16,3.29,6.79,0.0,29.49,6.55,-59.95,-12.34,,48.79,-1.02,5.79,6.77
600125.SH,铁龙物流,15.59,21.22,1.13,5.37,5.49,5.84,1.82,0.0,8.16,3.9,-12.94,-4.98,,26.09,-4.26,7.91,5.68
600126.SH,杭钢股份,-23.64,-24.87,0.72,-2.88,-2.24,-1.81,0.94,0.0,0.13,-0.93,-2723.09,22.27,,38.39,扣非亏损,扣非亏损,亏损
600127.SH,金健米业,5397.72,1824.39,6.73,-0.41,0.09,0.71,,0.0,4.83,0.04,-118.94,-18.27,,61.44,-99.87,转盈,119949.25
600128.SH,苏豪弘业,41.08,185.04,0.94,0.41,1.72,1.26,1.02,0.0,4.95,1.13,16.25,26.12,,52.67,7.08,905.95,47.82
600129.SH,太极集团,21.46,27.85,3.9,13.13,14.2,5.28,0.65,0.0,42.3,5.29,-30.0,-14.36,,71.21,-1.94,4.24,3.02
600130.SH,波导股份,908.97,-638.99,5.18,-0.73,0.42,0.1,,0.0,13.36,3.09,-234.33,-32.49,,9.9,扣非亏损,扣非亏损,4328.41
600131.SH,国网信通,71.97,36.84,4.48,4.61,4.66,2.18,1.37,0.0,21.16,7.95,-3.22,-4.89,,48.82,-7.54,15.98,30.89
600132.SH,重庆啤酒,17.78,24.43,14.78,61.06,60.18,25.77,4.21,0.0,49.2,20.41,-1.61,0.26,16.03,66.84,92.75,0.8,0.59
600133.SH,东湖高新,47.57,39.08,1.63,2.06,2.4,1.56,1.39,0.0,30.82,16.94,-23.21,-88.49,4.03,48.88,-0.44,37.95,39.64
600135.SH,乐凯胶片,-49.56,-24.71,1.55,-2.95,-2.33,-2.09,,0.0,13.32,-5.14,-394.21,-34.03,,15.59,扣非亏损,扣非亏损,亏损
600136.SH,ST明诚,-99.86,0.99,11.0,-6.03,-7.93,-6.15,,0.0,3.31,-28.06,99.5,-58.9,18.11,52.35,-0.02,扣非亏损,亏损
600137.SH,浪莎股份,71.2,65.66,2.77,2.8,2.92,1.99,0.99,0.0,18.63,6.57,45.82,2.8,,19.55,23.47,46.86,48.77
600138.SH,中青旅,37.67,86.04,1.22,2.44,2.44,2.99,0.8,0.0,23.88,3.42,-21.1,4.65,0.17,50.44,18.5,70.56,30.88
600141.SH,兴发集团,15.53,15.97,1.29,6.05,6.21,4.36,3.29,0.0,17.96,6.02,44.35,0.04,4.52,52.07,395.37,5.28,5.0
600143.SH,金发科技,25.82,48.1,1.35,3.76,4.04,2.58,1.25,0.0,12.22,0.79,84.29,18.0,1.34,68.9,2.67,25.56,12.78
600148.SH,长春一东,-580.71,473.39,6.01,-0.97,-0.77,0.49,0.18,0.0,14.91,0.63,69.08,-1.53,,51.19,-309.04,扣非亏损,亏损
600149.SH,廊坊发展,20.22,-297.99,8.68,-1.8,38.38,14.38,,0.0,38.98,26.11,74.44,171.89,13.72,51.49,扣非亏损,扣非亏损,1.05
600150.SH,中国船舶,55.41,79.55,3.39,4.03,4.63,0.75,0.68,0.0,9.41,4.2,560.73,13.12,0.27,69.88,6.06,39.49,23.94
600151.SH,航天机电,-244.45,-22.45,2.66,-2.7,-0.81,0.27,,0.0,9.03,-1.47,-28.09,-45.99,,38.75,扣非亏损,扣非亏损,亏损
600152.SH,维科技术,5130.57,-36.03,2.0,-2.75,0.03,-0.09,,0.0,13.33,-0.16,52.86,-6.42,,41.81,扣非亏损,扣非亏损,342038.02
600153.SH,建发股份,10.54,18.63,0.52,1.89,2.95,0.85,7.27,0.0,4.37,0.53,-39.3,-16.13,0.49,73.96,-1.15,19.69,7.14
600155.SH,华创云信,129.75,66.76,0.94,0.7,0.54,,,0.0,,1.08,-57.26,4.89,19.47,63.32,13.66,191.77,480.57
600156.SH,华升股份,-66.7,-38.69,4.39,-7.31,-4.82,-2.24,,0.0,6.39,-5.32,8.92,1.45,,52.06,扣非亏损,扣非亏损,亏损
600157.SH,永泰能源,19.92,18.18,0.82,2.99,3.12,3.76,0.41,0.0,25.93,8.1,-13.67,1.8,8.8,51.22,10.08,12.18,12.77
600158.SH,中体产业,262.53,58.83,3.12,0.92,0.89,1.96,0.3,0.0,28.06,6.06,164.07,56.57,0.99,39.63,1.04,127.55,589.96
600159.SH,大龙地产,-120.27,-7.01,1.29,-0.82,-0.8,-0.27,,0.0,10.16,-2.74,-652.11,3.94,,42.57,扣非亏损,扣非亏损,亏损
600160.SH,巨化股份,35.57,45.25,3.49,7.15,7.57,6.35,0.67,0.0,16.95,7.76,71.89,11.83,2.79,33.87,3.83,12.66,9.4
600161.SH,天坛生物,31.77,35.12,4.19,10.2,10.27,11.39,0.48,0.0,55.33,35.04,18.68,1.28,1.26,10.96,27.5,6.89,6.19
600162.SH,香江控股,78.68,-55.36,1.21,0.47,1.12,1.31,9.2,0.0,24.46,-1.62,-40.55,29.77,,66.73,扣非亏损,扣非转亏,140.5
600165.SH,*ST宁科,-2.3,-2.14,-4.21,,,-14.97,,0.0,-0.35,-270.38,-115.27,9.44,,107.01,扣非亏损,,
600166.SH,福田汽车,38.47,100.91,1.52,1.53,3.0,0.93,,0.0,12.59,1.13,-51.17,-16.72,0.1,72.42,-6.03,131.84,25.65
600167.SH,联美控股,20.56,19.42,1.28,4.59,4.58,3.08,3.53,0.0,31.9,22.83,-19.73,5.19,0.61,29.32,3.74,8.45,8.98
600168.SH,武汉控股,54.54,-37.89,1.0,0.87,1.38,1.95,0.92,0.0,21.53,2.53,163.63,21.89,,76.65,扣非亏损,扣非转亏,79.04
600169.SH,太原重工,95.3,424.64,1.72,0.02,1.26,1.72,,0.0,19.0,2.13,102.32,-3.76,,81.03,-112.81,50551.8,151.26
600170.SH,上海建工,13.46,21.93,0.79,1.82,3.04,1.02,2.56,0.0,8.19,0.69,0.21,-4.05,0.86,85.78,-5.42,24.05,8.86
600171.SH,上海贝岭,99.07,131.34,7.41,4.53,5.74,4.73,0.7,0.0,28.58,12.76,58.95,30.72,17.2,13.82,4.28,58.02,34.52
600172.SH,黄河旋风,-8.8,-5.73,2.41,-19.45,-18.65,-2.63,,0.0,10.31,-45.29,-18.87,-24.13,,75.22,扣非亏损,扣非亏损,亏损
600173.SH,卧龙地产,21.63,81.09,0.82,3.02,2.84,2.71,1.2,0.0,15.03,4.55,-52.03,-44.01,,36.41,-1.84,53.73,15.23
600176.SH,中国巨石,22.79,32.59,1.61,4.01,5.3,3.95,2.8,0.0,23.74,13.64,-28.81,1.81,1.55,42.03,18.01,16.25,8.6
600177.SH,雅戈尔,10.66,11.51,0.88,6.13,6.24,3.93,7.63,24.79,42.85,29.97,-3.37,12.63,0.09,45.04,0.91,1.88,1.71
600178.SH,东安动力,-3204.96,-41.39,2.68,-3.15,-0.05,-0.16,0.02,-18.03,6.22,0.15,-1092.08,-22.24,1.62,53.64,扣非亏损,扣非亏损,亏损
600179.SH,安通控股,61.02,92.53,1.27,0.35,1.57,2.07,,0.0,6.23,3.02,-83.84,-1.33,,23.19,-69.76,534.38,77.73
600182.SH,S佳通,23.55,23.58,3.83,12.43,12.46,9.34,1.82,0.0,19.41,8.3,20.44,11.69,,48.78,2.02,3.79,3.78
600183.SH,生益科技,29.37,34.4,3.74,9.27,9.64,6.54,2.46,0.0,22.02,9.84,55.8,19.42,,39.6,1.77,7.42,6.09
600184.SH,光电股份,3950.03,-814.06,2.3,-0.39,0.04,-0.09,0.5,0.0,15.67,0.11,-123.99,-30.53,,41.96,扣非亏损,扣非亏损,197501.41
600185.SH,格力地产,-11.51,-11.14,3.05,-17.5,-15.68,-1.86,,0.0,13.46,-37.82,-165.86,-10.21,,80.65,扣非亏损,扣非亏损,亏损
600186.SH,莲花控股,37.95,44.0,4.88,10.17,10.19,8.23,,0.0,23.48,8.65,77.0,19.84,,53.85,2.22,8.65,7.45
600187.SH,国中水务,628.17,-237.45,2.38,0.07,0.28,0.52,,0.0,30.34,5.02,-95.29,-26.39,,10.78,扣非亏损,扣非转亏,4486.95
600189.SH,泉阳泉,218.13,-11.31,5.13,-1.06,1.78,1.96,,0.0,33.71,5.14,-143.65,-4.96,,68.31,扣非亏损,扣非亏损,245.09
600190.SH,ST锦港,-1.26,-1.63,0.78,-38.37,-37.56,-11.26,0.69,0.0,33.91,-159.37,-43591.81,-39.57,,67.87,扣非亏损,扣非亏损,亏损
600191.SH,华资实业,53.12,-857.42,1.87,0.39,2.73,2.81,,0.0,7.64,10.5,-74.1,-3.1,,13.53,扣非亏损,扣非转亏,38.92
600192.SH,长城电工,-20.64,-14.76,2.54,-10.28,-8.78,-1.57,,0.0,15.41,-9.94,-96.51,-24.45,,72.4,扣非亏损,扣非亏损,亏损
600193.SH,创兴资源,-67.56,-51.22,6.38,-7.16,-6.84,-2.27,,0.0,43.3,-42.9,-213.82,-53.79,,62.17,扣非亏损,扣非亏损,亏损
600195.SH,中牧股份,67.5,177.66,1.34,1.42,1.25,1.43,1.0,0.0,17.23,1.9,-75.24,0.47,0.65,27.77,380.36,250.34,108.0
600196.SH,复星医药,27.36,30.91,1.55,3.95,4.32,3.43,1.08,0.0,48.6,8.15,24.58,0.69,18.25,48.64,44.81,15.65,12.67
600197.SH,伊力特,27.45,25.47,2.3,6.18,6.29,6.7,1.79,0.0,52.35,14.76,5.99,0.64,,22.24,39.65,8.24,8.73
600198.SH,大唐电信,-134.64,-95.78,73.91,-47.8,-8.54,-1.26,,0.0,48.7,-12.83,9.01,-19.81,0.27,78.15,扣非亏损,扣非亏损,亏损
600199.SH,金种子酒,-74.7,-82.42,4.1,-4.51,-4.03,-2.82,,0.0,38.67,-12.25,-128.92,-24.9,,26.52,扣非亏损,扣非亏损,亏损
600200.SH,江苏吴中,123.11,-128.12,4.12,1.51,2.55,2.49,,0.0,34.54,2.86,284.33,9.58,6.59,54.98,扣非亏损,扣非转亏,96.56
600201.SH,生物股份,34.84,58.12,1.45,2.72,3.15,2.26,0.74,0.0,56.2,17.54,-44.8,-20.36,0.21,19.61,-2.85,42.8,22.12
600203.SH,福日电子,-45.15,-23.36,4.23,-9.3,-6.79,-0.44,,0.0,5.76,-1.68,-25.03,2.06,22.62,74.64,扣非亏损,扣非亏损,亏损
600206.SH,有研新材,81.01,80.62,3.19,2.49,3.02,1.85,1.11,0.0,6.11,0.79,-20.18,-18.76,,34.13,-4.3,64.65,53.65
600207.SH,安彩高科,-46.16,-28.24,1.84,-3.66,-2.93,-0.35,,0.0,6.44,-3.08,-607.22,-14.48,0.41,54.22,扣非亏损,扣非亏损,亏损
600208.SH,衢州发展,10.4,15.19,0.62,6.31,4.59,5.17,,0.0,41.48,22.14,60.68,279.28,,55.72,0.05,4.82,4.53
600210.SH,紫江企业,18.31,19.89,2.19,8.91,9.02,5.04,5.32,0.0,22.0,7.71,19.01,-1.99,1.32,56.38,-9.99,4.46,4.06
600212.SH,绿能慧充,-1572.18,-614.27,12.82,-1.06,-0.58,-0.61,,0.0,29.4,-0.68,-154.34,19.6,11.42,58.18,扣非亏损,扣非亏损,亏损
600215.SH,派斯林,31.32,42.07,1.79,4.2,4.28,2.77,1.17,0.0,16.4,5.97,-41.08,-2.62,33.78,44.1,-16.05,20.06,14.63
600216.SH,浙江医药,15.43,23.61,1.69,8.47,8.47,7.08,1.4,0.0,40.05,10.66,226.89,21.04,0.18,21.0,1.12,5.57,3.64
600218.SH,全柴动力,43.19,67.22,1.12,1.19,1.96,1.14,0.73,0.0,10.05,1.98,8.16,-20.75,,44.6,-3.24,113.2,44.07
600221.SH,海航控股,33.26,70.28,22.12,56.13,62.45,3.36,,0.0,10.62,4.18,1915.03,10.68,21.57,97.28,6.58,2.5,1.07
600222.SH,太龙药业,81.63,40.34,2.0,1.24,1.84,1.88,,0.0,26.49,2.23,181.61,-7.08,17.69,56.51,-5.69,65.18,88.72
600225.SH,*ST卓朗,-24.0,-16.85,4.55,-12.9,-12.88,-2.34,,0.0,3.75,-33.53,-543.88,46.75,22.69,72.07,扣非亏损,扣非亏损,亏损
600226.SH,亨通股份,30.98,48.65,2.27,4.57,5.56,4.6,,0.0,16.65,18.02,1.05,106.7,,21.93,0.46,21.31,11.14
600227.SH,赤天化,-89.28,-32.96,1.57,-1.96,-1.3,0.24,,0.0,11.31,-2.03,78.28,2.08,,47.01,扣非亏损,扣非亏损,亏损
600228.SH,返利科技,-606.58,73.0,5.22,-0.49,-0.24,-0.62,,0.0,48.28,-1.7,47.63,-0.07,,19.77,-1015.29,扣非亏损,亏损
600229.SH,城市传媒,28.09,54.03,1.53,3.24,4.05,4.42,3.58,0.0,27.95,6.79,-56.71,-1.08,,26.73,-50.1,33.35,13.87
600230.SH,沧州大化,165.06,2284.55,1.17,0.55,0.53,0.54,1.02,0.0,7.17,0.74,-89.44,1.02,,27.51,2244.82,8280.37,617.4
600231.SH,凌钢股份,-3.23,-3.68,0.99,-16.99,-20.23,-11.1,,0.0,-6.49,-9.82,-445.57,-10.55,,60.73,扣非亏损,扣非亏损,亏损
600232.SH,金鹰股份,28.46,37.9,1.95,4.72,5.14,5.11,2.48,0.0,19.72,5.87,82.6,12.39,,43.18,3.06,16.05,11.09
600233.SH,圆通速递,15.18,15.26,1.94,9.5,9.8,7.89,2.85,0.0,9.63,5.9,11.02,21.13,1.1,31.58,0.72,3.21,3.1
600234.SH,*ST科新,68.46,-7.92,2.38,0.55,2.64,1.71,,0.0,17.83,7.74,110.59,113.85,0.36,36.7,扣非亏损,扣非转亏,51.86
600237.SH,铜峰电子,59.66,56.99,2.76,3.2,3.56,3.33,,0.0,24.05,6.77,8.67,20.45,,22.8,2.79,35.58,33.48
600238.SH,海南椰岛,-305.91,-41.28,17.58,-7.83,-4.22,0.03,,0.0,38.5,-5.58,73.1,0.15,,72.29,扣非亏损,扣非亏损,亏损
600239.SH,云南城投,243.28,-41.89,4.21,-4.08,1.31,1.42,,0.0,33.54,0.1,-112.7,12.65,,80.57,扣非亏损,扣非亏损,371.42
600241.SH,时代万恒,86.74,64.64,1.86,1.6,1.63,1.14,,0.0,30.93,6.41,-57.52,-41.97,,11.53,-1.54,80.55,106.43
600243.SH,青海华鼎,-87.8,-12.2,2.9,-2.78,-2.45,-1.93,,0.0,9.32,-9.9,39.39,-31.74,,24.79,扣非亏损,扣非亏损,亏损
600246.SH,万通发展,-165.84,-78.71,4.65,-2.37,-2.08,-0.86,,0.0,30.78,-38.08,2.71,-8.18,0.37,30.27,扣非亏损,扣非亏损,亏损
600249.SH,两面针,25.04,152.14,1.28,1.3,3.89,2.76,0.51,0.0,16.53,10.71,17.61,17.26,0.16,19.84,8.81,233.27,12.87
600250.SH,南京商旅,63.64,199.62,5.53,3.71,6.69,7.25,,0.0,28.4,12.91,-39.97,-0.55,7.95,54.2,-364.86,107.66,19.02
600251.SH,冠农股份,13.66,14.58,1.63,9.08,8.74,5.89,5.29,0.0,9.66,12.95,-45.73,-16.62,0.6,36.89,-0.88,3.21,3.13
600252.SH,中恒集团,675.99,-121.03,1.55,-0.17,0.17,-0.28,0.4,0.0,40.5,-0.48,-111.93,-11.03,3.25,28.17,扣非亏损,扣非亏损,7952.83
600255.SH,鑫科材料,84.06,-12800.1,3.17,2.19,2.87,2.11,,0.0,8.06,1.87,168.01,27.13,,55.87,扣非亏损,扣非转亏,58.58
600256.SH,广汇能源,19.35,19.02,1.96,7.24,6.36,5.67,9.8,0.0,17.95,7.25,-58.5,-46.76,2.74,53.14,-0.41,5.25,6.09
600257.SH,大湖股份,-96.54,-74.89,3.23,-2.4,-2.48,1.93,,0.0,22.74,-0.98,-361.97,-12.37,15.35,47.89,扣非亏损,扣非亏损,亏损
600258.SH,首旅酒店,17.68,22.57,1.47,5.81,6.34,4.97,1.41,0.0,39.59,12.42,5.77,-0.37,39.99,53.94,-60.92,7.77,5.58
600259.SH,广晟有色,-30.04,-42.48,3.26,-8.08,-8.44,-3.55,,0.0,0.66,-3.39,-349.73,-43.85,,56.36,扣非亏损,扣非亏损,亏损
600261.SH,阳光照明,21.37,24.5,1.25,3.75,4.28,3.45,3.98,0.0,34.58,6.33,-5.11,6.4,2.55,32.04,3.83,13.06,9.98
600262.SH,北方股份,23.58,23.87,2.19,6.4,7.09,4.17,1.3,0.0,20.85,6.72,19.16,8.4,0.0,60.62,2.84,7.46,6.65
600265.SH,景谷林业,-146.41,-91.45,14.85,-10.44,-1.22,-0.11,,0.0,5.24,-3.9,-1877.14,-19.34,27.07,65.06,扣非亏损,扣非亏损,亏损
600266.SH,城建发展,18.47,-128.54,0.66,-0.82,1.94,0.78,2.07,0.0,16.18,3.34,-145.16,-26.72,,79.9,扣非亏损,扣非亏损,19.04
600267.SH,海正药业,15.24,-145.3,1.27,4.23,6.4,4.17,,0.0,41.18,6.48,8.8,-9.5,,47.74,扣非亏损,扣非转亏,4.76
600268.SH,国电南自,53.05,29.41,2.39,3.13,3.35,3.46,1.29,0.0,23.99,5.16,114.11,8.34,,60.81,3.53,18.77,31.67
600269.SH,赣粤高速,7.98,11.57,0.66,5.1,6.35,5.43,3.89,0.0,41.66,27.03,3.41,-12.69,0.02,43.59,-0.91,4.54,2.51
600271.SH,航天信息,-777.11,-57.74,1.4,-1.87,-0.13,-0.16,0.31,0.0,25.28,-1.06,-353.41,-42.46,4.3,19.31,扣非亏损,扣非亏损,亏损
600272.SH,开开实业,67.83,2676.71,5.06,0.21,5.68,5.02,0.43,0.0,18.05,5.98,-86.89,21.1,,54.62,126.84,26025.37,23.89
600276.SH,恒瑞医药,51.26,58.5,7.21,10.96,10.88,10.07,0.44,0.0,85.97,22.87,37.38,18.67,,8.29,3.13,10.67,9.42
600278.SH,东方创业,26.1,46.81,0.86,2.37,2.52,1.72,1.33,0.0,4.9,0.94,-5.03,-10.58,0.0,55.41,-4.42,39.45,20.72
600279.SH,重庆港,59.89,572.04,0.96,0.33,1.16,1.9,1.01,0.0,11.34,3.8,-31.27,-15.64,0.08,37.8,-36.58,3457.5,103.26
600280.SH,中央商场,-143.04,-31.99,6.01,-2.59,-3.1,2.02,,0.0,51.49,-1.58,-451.56,-0.28,5.99,92.63,扣非亏损,扣非亏损,亏损
600281.SH,华阳新材,-17.47,-12.5,12.83,-43.31,-43.43,-5.99,,0.0,-3.25,-35.3,29.66,0.62,,84.36,扣非亏损,扣非亏损,亏损
600283.SH,钱江水利,21.62,32.16,1.95,5.65,6.86,4.25,1.59,0.0,41.12,15.2,19.71,5.87,,65.73,5.48,11.38,6.3
600284.SH,浦东建设,10.11,14.77,0.8,4.96,6.03,1.71,3.41,0.0,8.14,3.33,-6.34,4.16,,74.82,3.55,5.95,3.35
600285.SH,羚锐制药,16.95,20.46,4.48,19.05,20.44,13.5,4.68,0.0,75.0,20.8,22.54,10.07,,40.61,2.03,2.15,1.66
600287.SH,ST舜天,22.96,38.52,0.84,1.69,2.92,3.78,,0.0,14.17,4.16,-41.61,-10.44,,33.14,-3.69,45.45,15.72
600288.SH,大恒科技,-458.67,-457.01,2.11,0.42,-0.34,-0.14,0.11,0.0,36.18,-0.63,23.67,-26.36,1.29,27.79,扣非亏损,扣非转亏,亏损
600289.SH,*ST信通,29.46,-13.41,1.56,-4.19,4.9,1.78,,0.0,56.85,14.89,80.66,37.46,,47.91,扣非亏损,扣非亏损,12.03
600292.SH,远达环保,92.38,309.74,2.09,1.68,1.71,1.93,0.46,0.0,14.05,3.56,60.49,6.69,0.0,39.9,46.33,369.37,108.05
600293.SH,三峡新材,196.06,221.93,2.12,-0.38,0.8,0.84,,0.0,8.35,1.2,-135.16,-18.45,3.06,46.99,-12.03,转盈,490.15
600295.SH,鄂尔多斯,11.9,13.06,1.31,8.04,7.75,4.62,8.25,0.0,20.03,10.02,-31.82,-8.45,0.22,50.25,-1.55,3.25,3.07
600298.SH,安琪酵母,25.55,28.63,3.11,8.18,9.32,6.02,1.42,0.0,23.28,8.89,3.69,13.04,0.33,47.72,2.2,6.99,5.48
600299.SH,安迪苏,23.22,26.41,1.96,7.14,6.61,6.31,0.75,0.0,30.58,8.82,1918.7,18.32,13.42,28.81,1.44,7.39,7.02
600300.SH,维维股份,15.63,25.32,1.55,5.23,7.52,7.52,2.09,0.0,23.48,9.13,25.63,-19.09,,25.14,-1.33,9.69,4.16
600301.SH,华锡有色,17.99,20.63,3.34,14.13,12.9,14.72,,0.0,41.2,25.03,117.8,56.21,11.42,36.22,0.37,2.92,2.79
600302.SH,标准股份,-28.62,-10.03,2.42,-7.19,-6.2,-4.08,,0.0,16.53,-15.71,30.03,-13.61,,37.28,扣非亏损,扣非亏损,亏损
600303.SH,ST曙光,-6.71,-4.49,1.37,-14.29,-14.25,-5.77,,0.0,1.17,-24.06,12.42,-1.83,,55.8,扣非亏损,扣非亏损,亏损
600305.SH,恒顺醋业,57.81,183.15,2.79,3.19,3.64,3.23,0.76,0.0,36.22,7.59,-19.72,-6.51,,19.07,-28.11,114.85,31.76
600307.SH,酒钢宏兴,-4.54,-4.4,1.43,-21.5,-21.17,-3.22,,0.0,4.98,-7.56,-381.86,-14.47,,82.76,扣非亏损,扣非亏损,亏损
600308.SH,华泰股份,25.6,-85.52,0.62,1.72,1.81,1.73,1.38,0.0,8.4,1.77,-10.64,-5.46,,39.88,扣非亏损,扣非转亏,28.28
600310.SH,广西能源,13.23,46.75,2.34,5.84,14.1,4.87,0.8,0.0,28.4,18.91,284.4,-80.27,5.62,75.53,-0.58,16.0,1.88
600313.SH,农发种业,112.0,313.6,4.31,0.35,2.93,2.21,,0.0,8.14,2.73,-89.97,-30.56,4.63,43.95,-10.26,1811.12,76.45
600316.SH,洪都航空,1475.14,1708.26,5.27,0.22,0.27,0.05,0.07,0.0,3.05,0.47,120.61,58.47,,64.97,29.21,15231.89,10926.96
600318.SH,新力金融,125.76,252.99,5.24,3.07,3.18,3.81,,0.0,82.0,35.14,-11.78,-6.6,2.64,49.49,-38.33,164.87,79.09
600319.SH,亚星化学,-15.14,-14.41,3.64,-17.89,-16.52,-1.95,,0.0,2.0,-15.06,-32.48,5.37,,75.42,扣非亏损,扣非亏损,亏损
600320.SH,振华重工,39.62,106.15,1.5,0.84,2.76,1.37,1.51,0.0,12.38,2.38,-30.82,12.67,1.48,77.7,8.38,253.26,28.71
600322.SH,津投城开,-9.95,-1.85,168.54,-276.76,-172.79,1.37,,0.0,23.08,-21.39,-349.73,-72.55,,96.7,扣非亏损,扣非亏损,亏损
600323.SH,瀚蓝环境,9.87,11.14,1.39,10.83,10.92,5.77,2.77,0.0,31.44,16.13,20.14,-2.58,2.99,63.13,-4.32,2.06,1.81
600325.SH,华发股份,10.77,-619.74,0.91,5.85,5.93,0.65,5.13,0.0,15.81,5.61,-41.78,-33.21,,70.15,扣非亏损,扣非转亏,3.63
600326.SH,西藏天路,-117.44,-31.29,2.73,-2.79,-1.82,0.19,,0.0,16.32,-3.35,41.25,-27.22,1.44,54.65,扣非亏损,扣非亏损,亏损
600327.SH,大东方,27.38,676.0,1.12,0.31,3.07,3.1,1.2,0.0,14.93,4.4,-48.97,2.87,9.96,37.78,235.33,4382.51,17.84
600328.SH,中盐化工,16.71,14.78,1.07,4.5,4.76,5.09,3.5,0.0,20.09,7.46,-36.11,-22.89,4.53,30.31,-0.65,6.57,7.02
600329.SH,达仁堂,25.19,30.78,4.2,11.78,12.04,8.77,3.8,0.0,48.97,14.14,-8.93,-3.14,1.02,41.17,-9.79,5.23,4.18
600330.SH,天通股份,59.73,99.23,1.23,1.25,1.53,0.96,0.93,0.0,20.72,4.96,-49.85,-11.34,1.27,31.57,-8.75,158.53,78.08
600331.SH,宏达股份,654.14,828.51,49.29,15.33,6.12,3.1,,0.0,9.6,0.88,172.49,7.9,,82.5,104.87,108.07,213.77
600333.SH,长春燃气,-29.82,-68.01,1.73,-4.98,-4.3,-0.25,,0.0,18.25,-5.91,25.69,10.57,0.06,71.18,扣非亏损,扣非亏损,亏损
600337.SH,美克家居,-5.34,-4.31,0.99,-15.55,-12.93,-4.22,,0.0,38.12,-17.71,-94.2,-26.54,2.01,62.62,扣非亏损,扣非亏损,亏损
600338.SH,西藏珠峰,36.94,-116.4,2.93,6.38,6.38,5.65,,0.0,46.28,18.48,162.46,-10.05,,36.69,扣非亏损,扣非转亏,11.58
600339.SH,中油工程,24.64,60.35,0.78,2.27,2.4,0.93,1.35,0.0,8.86,1.23,-25.22,-3.18,,75.8,-19.0,53.26,20.53
600340.SH,华夏幸福,-5.27,-1.53,2.69,-118.13,-34.16,0.68,,0.0,30.44,-14.45,-1.48,-21.79,,93.2,扣非亏损,扣非亏损,亏损
600343.SH,航天动力,-67.37,-35.33,4.78,-5.15,-5.19,-2.65,,0.0,10.72,-14.84,-48.26,9.07,,46.43,扣非亏损,扣非亏损,亏损
600345.SH,长江通信,105.01,221.11,2.02,0.02,1.45,0.94,0.41,0.0,25.21,11.31,-98.89,35.46,,23.12,6.24,17689.2,144.85
600346.SH,恒力石化,15.81,19.06,1.75,7.63,8.44,4.09,4.18,0.0,10.36,2.88,-7.04,2.71,0.13,77.48,7.03,5.0,3.75
600348.SH,华阳股份,11.74,11.05,1.03,5.93,6.47,4.26,7.36,0.0,33.07,11.21,-59.17,-14.09,,54.42,-0.78,3.73,3.63
600350.SH,山东高速,13.15,15.65,1.51,5.78,7.15,3.49,6.05,0.0,27.82,16.0,-4.45,10.94,1.04,64.93,1.43,5.41,3.68
600351.SH,亚宝药业,14.6,22.74,1.55,7.32,8.09,7.51,2.17,0.0,51.75,10.77,10.66,-3.54,0.88,19.18,-6.42,6.21,3.61
600353.SH,旭光电子,68.48,95.53,4.11,3.99,4.53,2.92,0.44,0.0,22.18,6.29,7.46,24.17,4.52,39.9,3.95,47.86,30.23
600354.SH,敦煌种业,138.01,49.34,5.36,0.87,2.96,6.02,,0.0,34.2,10.12,120.39,31.39,0.07,58.63,1.57,113.52,93.25
