股票代码,股票简称,美股@最新价,美股@最新涨跌幅,美股@gics行业(三级),美股@所属概念,美股@总市值[20240308],美股@gics行业(一级),美股@gics行业(二级),美股@gics行业(四级),美股@上市日期,美股@总股本[20240308],美股@流通股[20240308],美股@上市板块,market_code,code
MPTI.A,M-tron Industries,41.170,3.420,电子设备、仪器和元件,,115501039.8,信息技术,技术硬件与设备,电子设备和仪器,20221007,2787860.0,2787860.0,主板,170,MPTI
ETON.O,Eton Pharmaceuticals,4.500,0.223,制药,生物医药[US],115462782.0,医疗保健,制药、生物科技和生命科学,制药,20181113,25658396.0,25658396.0,Nasdaq Global Market,185,ETON
CIA.N,公民保险,2.320,-0.851,保险,,115457439.17,金融,保险,人寿与健康保险,20020822,49552549.0,49552549.0,主板,169,CIA
FSFG.O,第一储蓄金融,16.620,0.872,商业银行,,115396177.4,金融,银行,综合性银行,20081007,6883160.0,6883160.0,Nasdaq Capital Market,186,FSFG
ELA.A,Envela,4.330,0.465,专营零售,,115344000.0,非日常生活消费品,非必需消费品分销和零售,其他专卖店,20071031,26700000.0,26700000.0,主板,170,ELA
TCOA.N,Zalatoris,10.820,0.000,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",115300538.44,金融,金融服务,投资银行业与经纪业,20220131,10656242.0,10656242.0,主板,169,TCOA
EARN.N,Ellington,6.200,-0.642,抵押房地产投资信托（REITs）,,115143062.16,金融,金融服务,抵押房地产投资信托,20130501,18601464.0,18601464.0,主板,169,EARN
LDTC.O,LeddarTech Holdings,4.000,2.302,软件,"SPAC（特殊目的收购公司）[US],空壳公司[US]",115083720.0,信息技术,软件与服务,应用软件,20210301,28770930.0,28770930.0,Nasdaq Global Market,185,LDTC
PLG.A,Platinum Group,1.110,-5.085,金属与采矿,,114777765.76,原材料,原材料,贵重金属与矿石,20070628,102480148.0,102480148.0,主板,170,PLG
UONEK.O,Urban One D,2.345,5.157,媒体,,114616602.52,通讯业务,媒体与娱乐,广播,20000602,48877016.0,48877016.0,Nasdaq Capital Market,186,UONEK
OVBC.O,俄亥俄河谷银行,24.450,-0.415,商业银行,,114555168.0,金融,银行,区域性银行,19960209,4773132.0,4773132.0,Nasdaq Global Market,185,OVBC
YI.O,1药网,1.350,0.667,日常消费品分销和零售,"SEC确定摘牌名单[US],中概股指数[US],美国中资概念股",114146814.519,日常消费品,日常消费品分销和零售,药品零售,20180912,83993241.0,83993241.0,Nasdaq Global Market,185,YI
VTGN.O,Vistagen,4.210,-0.590,制药,,113776129.89,医疗保健,制药、生物科技和生命科学,制药,20160511,27025209.0,27025209.0,Nasdaq Capital Market,186,VTGN
GBTC.P,比特币市场价格,61.900,2.399,资本市场,,113728870.0,金融,金融服务,资产管理与托管银行,20240111,1837300.0,,主板,169,GBTC
CBFV.O,CB金融服务,21.880,0.407,商业银行,,113679051.6,金融,银行,区域性银行,20141103,5120678.0,5120678.0,Nasdaq Global Market,185,CBFV
BYSI.O,万春医药,2.910,-2.020,制药,"SEC确定摘牌名单[US],美国中资概念股",113535035.16,医疗保健,制药、生物科技和生命科学,制药,20170309,39015476.0,39015476.0,Nasdaq Capital Market,186,BYSI
BYNO.O,Bynordic,11.040,-0.181,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",113450042.88,金融,金融服务,投资银行业与经纪业,20220405,10276272.0,10276272.0,Nasdaq Global Market,185,BYNO
COOL.O,Corner Growth,10.870,0.000,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",113379345.378,金融,金融服务,投资银行业与经纪业,20210219,10419938.0,10419938.0,Nasdaq Capital Market,186,COOL
SKYX.O,SKYX Platforms,1.230,-3.150,家庭耐用消费品,消费电子[US],113364687.99,非日常生活消费品,耐用消费品与服装,家用电器,20220210,92166413.0,92166413.0,Nasdaq Capital Market,186,SKYX
SCTL.O,Societal CDMO,1.080,1.887,生命科学工具和服务,,113171279.76,医疗保健,制药、生物科技和生命科学,生命科学工具和服务,20140307,104788222.0,104788222.0,Nasdaq Capital Market,186,SCTL
ECF.A,Ellsworth Growth,8.180,0.788,资本市场,,112838212.738,金融,金融服务,资产管理与托管银行,19860630,13779242.0,13779242.0,主板,170,ECF
VANI.O,Vivani Medical,2.050,-1.914,制药,,112705853.25,医疗保健,制药、生物科技和生命科学,制药,20141119,54978465.0,54978465.0,Nasdaq Capital Market,186,VANI
PHX.N,PHX矿物,3.030,-0.328,石油、天然气与消费用燃料,,112481033.6,能源,能源,石油与天然气的勘探与生产,20080722,37000340.0,37000340.0,主板,169,PHX
ARC.N,美国图文,2.620,0.766,商业服务与商业用品,,112474251.25,工业,商业和专业服务,办公服务与用品,20050204,42765875.0,42765875.0,主板,169,ARC
SNCR.O,Synchronoss科技,10.840,1.403,软件,,112418951.68,信息技术,软件与服务,应用软件,20181005,10370752.0,10370752.0,Nasdaq Capital Market,186,SNCR
CMRX.O,Chimerix,1.260,0.000,生物科技,猴痘概念[US],112405048.56,医疗保健,制药、生物科技和生命科学,生物科技,20130411,89210356.0,89210356.0,Nasdaq Global Market,185,CMRX
APXI.O,APx Acquisition,11.370,0.000,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",112400626.408,金融,金融服务,投资银行业与经纪业,20220128,9910124.0,9910124.0,Nasdaq Global Market,185,APXI
MRBK.O,Meridian,10.050,-0.985,商业银行,,112389150.0,金融,银行,区域性银行,20171107,11183000.0,11183000.0,Nasdaq Global Select Market,185,MRBK
CDAQ.O,Compass Digital,10.680,0.000,资本市场,SPAC（特殊目的收购公司）[US],112190730.0,金融,金融服务,投资银行业与经纪业,20211206,10504750.0,10504750.0,Nasdaq Global Market,185,CDAQ
EVF.N,EV高级收入信托,6.385,-0.622,资本市场,,112073296.23,金融,金融服务,资产管理与托管银行,19981028,17538857.0,17538857.0,主板,169,EVF
GSIT.O,广船国际技术,4.430,-3.486,半导体产品与设备,,112057058.21,信息技术,半导体产品与设备,半导体产品,20070329,25295047.0,25295047.0,Nasdaq Global Select Market,185,GSIT
ARQ.O,Arq,3.370,2.432,商业服务与商业用品,固废处理[US],112049382.75,工业,商业和专业服务,环境与设施服务,20160707,33249075.0,33249075.0,Nasdaq Global Market,185,ARQ
CYT.O,Cyteir Therapeutics,3.110,2.303,生物科技,,111953991.48,医疗保健,制药、生物科技和生命科学,生物科技,20210618,35998068.0,35998068.0,Nasdaq Global Select Market,185,CYT
FXNC.O,First National,17.840,-0.723,商业银行,,111733739.68,金融,银行,综合性银行,20190422,6263102.0,6263102.0,Nasdaq Capital Market,186,FXNC
PRTS.O,CarParts.com,1.940,-22.709,专营零售,,111674160.0,非日常生活消费品,非必需消费品分销和零售,汽车零售,20070209,57564000.0,57564000.0,Nasdaq Global Select Market,185,PRTS
RRGB.O,红罗宾汉堡连琐店,7.180,0.843,酒店、餐馆与休闲,餐饮连锁[US],111587740.24,非日常生活消费品,消费者服务,餐馆,20020719,15541468.0,15541468.0,Nasdaq Global Select Market,185,RRGB
PWFL.O,PowerFleet,2.990,-4.473,无线电信业务,,111272063.63,通讯业务,电信业务,无线电信业务,20191003,37214737.0,37214737.0,Nasdaq Global Market,185,PWFL
PFTA.O,Perception III,10.690,0.376,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",111050018.35,金融,金融服务,投资银行业与经纪业,20210927,10388215.0,10388215.0,Nasdaq Capital Market,186,PFTA
AOUT.O,American Outdoor,8.680,3.333,休闲设备与用品,,110733459.48,非日常生活消费品,耐用消费品与服装,休闲用品,20200821,12757311.0,12757311.0,Nasdaq Global Select Market,185,AOUT
UEIC.O,统一电子,8.590,1.537,家庭耐用消费品,消费电子[US],110695361.42,非日常生活消费品,耐用消费品与服装,消费电子产品,19930212,12886538.0,12886538.0,Nasdaq Global Select Market,185,UEIC
SSSS.O,SuRo Capital,4.350,-0.458,资本市场,,110689251.75,金融,金融服务,资产管理与托管银行,20110428,25445805.0,25445805.0,Nasdaq Global Select Market,185,SSSS
CITE.O,Cartica Acquisition,11.100,0.453,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",110605006.5,金融,金融服务,投资银行业与经纪业,20220225,9964415.0,9964415.0,Nasdaq Global Market,185,CITE
EPSN.O,Epsilon Energy,4.990,0.000,石油、天然气与消费用燃料,,110580590.61,能源,能源,综合性石油与天然气企业,20190219,22160439.0,22160439.0,Nasdaq Capital Market,186,EPSN
LARK.O,兰德马克银行,20.480,-0.247,商业银行,,110537867.1,金融,银行,区域性银行,,5477595.0,5477595.0,Nasdaq Global Market,185,LARK
OPI.O,Office Properties,2.260,0.893,写字楼REIT,,110185273.96,房地产,房地产投资信托（REITs）,写字楼REIT,20160701,48754546.0,48754546.0,Nasdaq Global Select Market,185,OPI
CMCA.O,Capitalworks,,0.457,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",109982367.0,金融,金融服务,投资银行业与经纪业,20220125,9998397.0,9998397.0,Nasdaq Global Market,185,CMCA
ACRV.O,Acrivon Therapeutics,4.950,-3.509,生物科技,,109861819.65,医疗保健,制药、生物科技和生命科学,生物科技,20221115,22194307.0,22194307.0,Nasdaq Global Market,185,ACRV
AKA.N,a.k.a. Brands,10.110,-12.322,多品类零售,,109841945.32,非日常生活消费品,非必需消费品分销和零售,多品类零售,20210922,10501142.0,10501142.0,主板,169,AKA
OCCI.O,OFS Credit,6.900,-1.849,资本市场,,109827403.5,金融,金融服务,资产管理与托管银行,20181005,15917015.0,15917015.0,Nasdaq Capital Market,186,OCCI
TGAA.O,Target Global,11.130,0.000,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",109731548.4,金融,金融服务,投资银行业与经纪业,20220201,9867945.0,9867945.0,Nasdaq Global Market,185,TGAA
LGO.O,Largo Resources,1.710,-6.044,金属与采矿,,109527210.0,原材料,原材料,多种金属与采矿,20210419,64051000.0,64051000.0,Nasdaq Global Select Market,185,LGO
CHAA.A,Catcha Investment,,0.000,资本市场,"空壳公司[US],SPAC（特殊目的收购公司）[US]",109389312.34,金融,金融服务,投资银行业与经纪业,20230328,9714859.0,9714859.0,主板,170,CHAA
AJX.N,Great Ajax,3.995,0.000,抵押房地产投资信托（REITs）,,109291440.78,金融,金融服务,抵押房地产投资信托,20150213,27460161.0,27460161.0,主板,169,AJX
XBP.O,XBP Europe,3.620,61.607,金融服务,"SPAC（特殊目的收购公司）[US],空壳公司[US]",109201289.24,金融,金融服务,交易与支付处理服务,20210505,30166102.0,30166102.0,Nasdaq Global Market,185,XBP
MVO.N,Mv Oil Trust,9.500,-1.457,石油、天然气与消费用燃料,,108905000.0,能源,能源,石油与天然气的勘探与生产,20070119,11500000.0,11500000.0,主板,169,MVO
TRX.A,TRX Gold,0.389,4.558,金属与采矿,黄金[US],108845386.26,原材料,原材料,黄金,20050512,279090734.0,279090734.0,主板,170,TRX
WHG.N,Westwood Holdings,11.960,0.167,资本市场,,108749496.0,金融,金融服务,资产管理与托管银行,20020701,9062458.0,9062458.0,主板,169,WHG
CBRG.O,Chain Bridge I,10.810,0.000,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",108714451.32,金融,金融服务,投资银行业与经纪业,20220104,9901134.0,9901134.0,Nasdaq Capital Market,186,CBRG
PLX.A,PROTALIX生物疗法,1.495,2.055,生物科技,,108698664.76,医疗保健,制药、生物科技和生命科学,生物科技,20070312,72952124.0,72952124.0,主板,170,PLX
HGBL.O,Heritage Global,2.920,-0.341,资本市场,,108483618.08,金融,金融服务,综合性资本市场,20200831,37151924.0,37151924.0,Nasdaq Capital Market,186,HGBL
STKS.O,The One,3.460,-0.575,酒店、餐馆与休闲,餐饮连锁[US],108205766.78,非日常生活消费品,消费者服务,餐馆,20150508,31273343.0,31273343.0,Nasdaq Capital Market,186,STKS
AFBI.O,Affinity Bancshares,16.550,2.059,商业银行,,108120181.8,金融,银行,区域性银行,20170428,6416628.0,6416628.0,Nasdaq Capital Market,186,AFBI
IH.N,洪恩,2.050,6.938,综合消费者服务,"在线教育[US],SEC确定摘牌名单[US],美国中资概念股,中概股指数[US]",108118962.67,非日常生活消费品,消费者服务,教育服务,20201009,52740957.4,52740957.4,主板,169,IH
PORT.N,Southport,10.810,0.556,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",107415705.25,金融,金融服务,投资银行业与经纪业,20220131,9900065.0,9900065.0,主板,169,PORT
DPCS.O,DP Cap Acquisition,,0.000,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",107412951.9,金融,金融服务,投资银行业与经纪业,20220103,9809402.0,9809402.0,Nasdaq Global Market,185,DPCS
RSSS.O,Research Solutions,3.310,-3.235,信息技术服务,,107321468.03,信息技术,软件与服务,互联网服务和基础设施,20200323,32620507.0,32620507.0,Nasdaq Capital Market,186,RSSS
ABAT.O,American Battery,2.060,-8.444,电子设备、仪器和元件,,106882957.86,信息技术,技术硬件与设备,电子元件,20230921,51884931.0,51884931.0,Nasdaq Capital Market,186,ABAT
SURG.O,SurgePays,6.300,-6.250,软件,,106736319.9,信息技术,软件与服务,应用软件,20211102,16942273.0,16942273.0,Nasdaq Capital Market,186,SURG
GIFI.O,海湾岛制造,6.560,26.641,能源设备与服务,,106652480.0,能源,能源,石油天然气设备与服务,19970404,16258000.0,16258000.0,Nasdaq Global Select Market,185,GIFI
UFI.N,仪化宇辉,5.890,0.342,纺织品、服装与奢侈品,,106589256.22,非日常生活消费品,耐用消费品与服装,纺织品,19780106,18158306.0,18158306.0,主板,169,UFI
DLNG.N,Dynagas Lng,2.880,1.404,石油、天然气与消费用燃料,,106358493.83,能源,能源,石油与天然气的炼制和营销,20141230,36802247.0,36802247.0,主板,169,DLNG
MCAC.O,Monterey Capital,10.990,0.000,资本市场,SPAC（特殊目的收购公司）[US],106340613.75,金融,金融服务,投资银行业与经纪业,20220701,9676125.0,9676125.0,Nasdaq Global Market,185,MCAC
PETS.O,佩特美德快送,5.020,0.200,日常消费品分销和零售,,106157970.12,日常消费品,日常消费品分销和零售,药品零售,20040123,21147006.0,21147006.0,Nasdaq Global Select Market,185,PETS
HCMA.O,HCM Acquisition,7.300,7.143,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",106064295.0,金融,金融服务,投资银行业与经纪业,20220316,14141906.0,14141906.0,Nasdaq Global Market,185,HCMA
BGSF.N,BGSF,9.670,0.207,专业服务,,105503214.0,工业,商业和专业服务,人力资源与就业服务,20191121,10876620.0,10876620.0,主板,169,BGSF
GMGI.O,Golden Matrix Group,2.880,-0.690,娱乐,,105453884.16,通讯业务,媒体与娱乐,互动家庭娱乐,20220317,36615932.0,36615932.0,Nasdaq Capital Market,186,GMGI
ACNT.O,Ascent Industries,10.330,-0.386,金属与采矿,,104596755.89,原材料,原材料,钢铁,,10125533.0,10125533.0,Nasdaq Global Market,185,ACNT
CSLM.O,CSLM Acquisition,,0.000,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",104494504.197,金融,金融服务,投资银行业与经纪业,20220307,9515937.0,9515937.0,Nasdaq Capital Market,186,CSLM
SY.O,新氧,1.060,1.923,互动媒体与服务,"SEC确定摘牌名单[US],中概股指数[US],热门中概股[US],美国中资概念股",104377455.85021,通讯业务,媒体与娱乐,互动媒体与服务,20190502,98469297.9719,98469297.9719,Nasdaq Global Market,185,SY
EBMT.O,Eagle,13.000,-1.366,商业银行,,104218192.0,金融,银行,综合性银行,20100405,8016784.0,8016784.0,Nasdaq Global Market,185,EBMT
VOC.N,VOC Energy,6.150,-1.288,石油、天然气与消费用燃料,,104210000.0,能源,能源,综合性石油与天然气企业,20110510,17000000.0,17000000.0,主板,169,VOC
SILC.O,矽晶电信,15.400,-2.160,通信设备,,104046850.6,信息技术,技术硬件与设备,通信设备,19940218,6756289.0,6756289.0,Nasdaq Global Select Market,185,SILC
LPSN.O,LivePerson,1.180,7.763,信息技术服务,,103970997.7,信息技术,软件与服务,互联网服务和基础设施,20000407,88111015.0,88111015.0,Nasdaq Global Select Market,185,LPSN
CRVS.O,Corvus制药,2.120,-7.018,制药,抗疫概念[US],103961793.84,医疗保健,制药、生物科技和生命科学,制药,20160323,49038582.0,49038582.0,Nasdaq Global Market,185,CRVS
FEAM.O,5E Advanced,1.640,10.811,金属与采矿,,103788771.04,原材料,原材料,多种金属与采矿,20220315,63285836.0,63285836.0,Nasdaq Global Select Market,185,FEAM
RNAC.O,Cartesian,0.640,-0.621,生物科技,纳米[US],103647115.52,医疗保健,制药、生物科技和生命科学,生物科技,20160622,161948618.0,161948618.0,Nasdaq Global Market,185,RNAC
RMI.N,RiverNorth,16.170,-0.349,资本市场,,103637336.352,金融,金融服务,资产管理与托管银行,20181026,6374544.0,6374544.0,主板,169,RMI
THCP.O,Thunder Bridge IV,10.280,0.000,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",103605314.64,金融,金融服务,投资银行业与经纪业,20210909,10078338.0,10078338.0,Nasdaq Global Market,185,THCP
NNAG.O,99 Acquisition,10.280,0.000,资本市场,,103571000.0,金融,金融服务,投资银行业与经纪业,20231009,10075000.0,10075000.0,Nasdaq Global Market,185,NNAG
MITA.O,Coliseum,10.740,0.000,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",103406878.74,金融,金融服务,投资银行业与经纪业,20210817,9628201.0,9628201.0,Nasdaq Capital Market,186,MITA
MHH.A,Mastech Digital,8.740,0.679,专业服务,,103232328.2,工业,商业和专业服务,调查和咨询服务,20081001,11599138.0,11599138.0,主板,170,MHH
GOEV.O,Canoo,2.130,-6.456,汽车,,103147081.8,非日常生活消费品,汽车与汽车零部件,汽车制造商,20190416,48425860.0,48425860.0,Nasdaq Capital Market,186,GOEV
ANIX.O,Anixa Biosciences,3.250,-5.797,制药,,103063197.25,医疗保健,制药、生物科技和生命科学,制药,20150710,31711753.0,31711753.0,Nasdaq Capital Market,186,ANIX
OTLK.O,Outlook Therapeutics,0.395,-3.893,制药,,102801719.215,医疗保健,制药、生物科技和生命科学,制药,20160614,260257517.0,260257517.0,Nasdaq Global Market,185,OTLK
