isin,slug,name.originalValue,name.translations.others,name.translations.en,overview.lastPrice,changeToPrevDay,turnover,marketCapitalisation,overview.dateTimeLastPrice,market.originalValue,market.translations.de,market.translations.en,segment.originalValue,segment.translations.others,industrySector.originalValue,industrySector.translations.others,instrumentType.originalValue,instrumentType.translations.de,instrumentType.translations.en,securityType.originalValue,securityType.translations.de,securityType.translations.en,originCountry.originalValue,originCountry.translations.de,originCountry.translations.en,sector.originalValue,subsector.originalValue,subsector.translations.others,industrySector.translations.de,industrySector.translations.en,subsector.translations.de,subsector.translations.en,segment,sector,subsector,originCountry.translations.others
DE0005664809,evotec-ag,EVOTEC SE INH O.N.,EVOTEC SE,,23.97,2.2174840085,12646121.22,4247244300.0,2023-07-20T17:37:47+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Pharma & Healthcare,Biotechnology,,Sonstige deutsche Aktien,Other german shares,Biotechnologie,Biotechnology,,,,
LU1673108939,aroundtown-sa,"AROUNDTOWN EO-,01",Aroundtown SA,,1.3715,-3.8218793829,12381222.9,2108036645.0,2023-07-20T17:35:14+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,LU,Luxemburg,Luxembourg ,Financial Services,Real Estate,,Holdinggesellschaften,Holding companies,Immobilien,Real Estate,,,,
US5949181045,microsoft-corp,"MICROSOFT DL-,00000625",Microsoft Corp.,,314.95,-2.0373250389,12045237.15,2348862455500.0,2023-07-20T17:35:49+02:00,OPEN,Freiverkehr,Open Market,,,61,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Elektronik und Elektrik,Electronic engineering,,,,,,USA
DE0006602006,gea-group-aktiengesellschaft,GEA GROUP AG,GEA Group Aktiengesellschaft,,38.06,0.6878306878,11534276.01,6869449400.0,2023-07-20T17:35:24+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Industrial,"Industrial, Diversified",,Holdinggesellschaften,Holding companies,"Industrielle Produkte, diversifiziert","Industrial, Diversified",,,,
DE000TUAG505,tui-ag-na-o-n-1,TUI AG NA O.N.,TUI AG,TUI AG,7.054,0.0567375886,11427618.48,,2023-07-20T17:36:07+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,,,,Holdinggesellschaften,Holding companies,,,,,,
DE000A0DJ6J9,sma-solar-technology-ag,SMA SOLAR TECHNOL.AG,SMA Solar Technology AG,,88.1,-1.7289459008,11376840.1,3057070000.0,2023-07-20T17:35:01+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Industrial,Renewable Energies,,Sonstige deutsche Aktien,Other german shares,Erneuerbare Energien,Renewable Energies,,,,
US0378331005,apple-inc,APPLE INC.,Apple Inc.,,174.88,1.2505789717,11330528.5,2788185289600.0,2023-07-20T17:35:57+02:00,OPEN,Freiverkehr,Open Market,,,61,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Elektronik und Elektrik,Electronic engineering,,,,,,USA
DE000A0WMPJ6,aixtron-se,AIXTRON SE NA O.N.,AIXTRON SE,,30.48,-2.9299363058,11057010.92,3456127200.0,2023-07-20T17:35:51+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Technology,Semiconductors,,Sonstige deutsche Aktien,Other german shares,Halbleiter,Semiconductors,,,,
US67066G1040,nvidia-corp,"NVIDIA CORP. DL-,001",NVIDIA Corp.,,415.7,-1.9691074166,10741804.35,1025116200000.0,2023-07-20T17:35:38+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
DE0008303504,tag-immobilien-ag,TAG IMMOBILIEN AG,TAG Immobilien AG,,9.866,-2.9891838742,8485347.39,1731384340.0,2023-07-20T17:35:10+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Financial Services,Real Estate,,Sonstige deutsche Aktien,Other german shares,Immobilien,Real Estate,,,,
DE0006202005,salzgitter-ag,SALZGITTER AG O.N.,Salzgitter AG,,30.36,-4.4080604535,8286854.36,1824636000.0,2023-07-20T17:35:18+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,101,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Basic Resources,Steel & Other Metals,,Stahl,Steel,Stahl & andere Metalle,Steel & Other Metals,,,,
DE000A1PHFF7,hugo-boss-ag,HUGO BOSS AG NA O.N.,Hugo Boss AG,,74.0,0.3525901817,8269692.04,5209600000.0,2023-07-20T17:35:27+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,150,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Consumer,Clothing & Footwear,,"Verbrauchsgüter, Nahrungsmittel, Brauereien, Papier",Consumer goods/food/breweries/paper,Bekleidung & Schuhware,Clothing & Footwear,,,,
DE000KBX1006,knorr-bremse-ag,KNORR-BREMSE AG INH O.N.,Knorr-Bremse AG,,62.02,-1.0213852538,8247421.02,9997624000.0,2023-07-20T17:35:19+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,91,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Industrial,"Industrial, Machinery",,Fahrzeug- und Maschinenbau,Automotive and mechanical engineering,Industriemaschinen,Industrial Machinery,,,,
DE0005158703,bechtle-ag,BECHTLE AG O.N.,Bechtle AG,,38.7,-1.4263881814,8212584.02,4876200000.0,2023-07-20T17:35:28+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Software,IT-Services,,Holdinggesellschaften,Holding companies,IT-Dienstleistungen,IT-Services,,,,
DE000KGX8881,kion-group-ag,KION GROUP AG,KION GROUP AG,,35.32,-2.5923883067,7979893.71,4633984000.0,2023-07-20T17:35:15+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Industrial,Heavy Machinery,,Sonstige deutsche Aktien,Other german shares,Schwermaschinen,Heavy Machinery,,,,
NL0010273215,asml-holding-n-v,"ASML HOLDING EO -,09",ASML Holding N.V.,,620.0,-4.9079754602,6862810.9,249946800000.0,2023-07-20T17:35:54+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,NL,Niederlande,Netherlands ,,,,Ausländische Aktien,Foreign shares,,,,,,
DE0005190037,bmw-ag-vz,BAY.MOTOREN WERKE VZO,BMW AG Vz,,100.6,1.1563599798,6664850.35,58327880000.0,2023-07-20T17:35:23+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,91,,1003,Vorzugsaktien,Preffered shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Automobile,Automobile Manufacturers,,Fahrzeug- und Maschinenbau,Automotive and mechanical engineering,Automobilhersteller,Automobile Manufacturers,,,,
DE0005470306,cts-eventim-ag-co-kgaa,CTS EVENTIM KGAA,CTS Eventim AG & Co. KGaA,,64.0,1.1058451816,6426800.45,6144000000.0,2023-07-20T17:38:24+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Media,Movies & Entertainment,,Sonstige deutsche Aktien,Other german shares,Filme & Unterhaltung,Movies & Entertainment,,,,
DE000A1J5RX9,telefonica-deutschland-holding-ag,TELEFONICA DTLD HLDG NA,Telefónica Deutschland Holding AG,,2.439,0.2878289473,6416079.87,7254927450.0,2023-07-20T17:35:04+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,173,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Telecommunication,Wireless Communication,,Telekommunikation,Telecommunication Services,Drahtloskommunikation,Wireless Communication,,,,
DE0006632003,morphosys-ag,MORPHOSYS AG O.N.,MorphoSys AG,,31.13,1.998689384,6414493.36,1065579900.0,2023-07-20T17:35:04+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Pharma & Healthcare,Biotechnology,,Sonstige deutsche Aktien,Other german shares,Biotechnologie,Biotechnology,,,,
DE0005313704,carl-zeiss-meditec-ag,CARL ZEISS MEDITEC AG,Carl Zeiss Meditec AG,,102.0,-0.1956947163,6305604.25,9122880000.0,2023-07-20T17:39:17+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Pharma & Healthcare,Medical Technology,,Sonstige deutsche Aktien,Other german shares,Medizintechnik,Medical Technology,,,,
DE0005470405,lanxess-ag,LANXESS AG,LANXESS AG,,30.04,0.6365159128,6254046.93,2593954000.0,2023-07-20T17:35:04+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,51,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Chemicals,"Chemicals, Specialty",,Chemie und Pharmazeutik,Chemistry/pharmacy,Spezialchemikalien,"Chemicals, Specialty",,,,
US0231351067,amazon-com-inc,"AMAZON.COM INC. DL-,01",Amazon.com Inc.,,118.6,-1.7886717457,6039538.9,1275780200000.0,2023-07-20T17:29:07+02:00,OPEN,Freiverkehr,Open Market,,,174,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Internet-Dienstleister,Internet Service Provider,,,,,,USA
DE000TLX1005,talanx-aktiengesellschaft,TALANX AG NA O.N.,Talanx Aktiengesellschaft,,54.25,1.9736842105,6035500.3,13744237500.0,2023-07-20T17:35:14+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,81,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Insurance,Re-Insurance,,Banken und Versicherungen,Bank/insurance,Rückversicherung,Re-Insurance,,,,
DE0005493365,hypoport-se,HYPOPORT SE NA O.N.,Hypoport SE,,163.9,-9.1966759003,5906106.9,1125993000.0,2023-07-20T17:36:17+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Financial Services,Diversified Financial,,Sonstige deutsche Aktien,Other german shares,Diversifizierte Finanzen,Diversified Financial,,,,
DE000A2YN900,teamviewer-ag,TEAMVIEWER SE INH O.N.,TeamViewer SE,TeamViewer SE,14.995,-0.365448505,5743399.05,2699100000.0,2023-07-20T17:35:10+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Software,Software,Software,Holdinggesellschaften,Holding companies,,,,,,
DE000HLAG475,hapag-lloyd-ag,HAPAG-LLOYD AG NA O.N.,Hapag-Lloyd AG,,208.6,-8.6690017514,5633055.4,36663536000.0,2023-07-20T17:39:13+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Transportation & Logistics,Logistics,,Sonstige deutsche Aktien,Other german shares,Logistik,Logistics,,,,
DE000A12DM80,scout24-se,SCOUT24 SE NA O.N.,Scout24 SE,,59.4,-0.6688963211,5616495.84,4455000000.0,2023-07-20T17:35:22+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Media,Advertising,,Holdinggesellschaften,Holding companies,Werbung,Advertising,,,,
DE0006070006,hochtief-ag,HOCHTIEF AG,HOCHTIEF AG,,81.0,1.186758276,5459341.8,6294510000.0,2023-07-20T17:35:02+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Construction,Construction & Engineering,,Holdinggesellschaften,Holding companies,Baugewerbe & Ingenieurwesen,Construction & Engineering,,,,
DE000A0LD6E6,gerresheimer-ag,GERRESHEIMER AG,Gerresheimer AG,,104.7,0.673076923,5278167.1,3616338000.0,2023-07-20T17:35:25+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Pharma & Healthcare,Health Care,,Holdinggesellschaften,Holding companies,Gesundheitswesen,Health Care,,,,
GB0002875804,british-american-tobacco-p-l-c,"BRIT.AMER.TOBACCO LS-,25",British American Tobacco p.l.c.,,30.79,2.2244355909,4882387.54,75647027300.0,2023-07-20T17:35:41+02:00,OPEN,Freiverkehr,Open Market,,,150,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,GB,Großbritannien,Great Britain,,,,"Verbrauchsgüter, Nahrungsmittel, Brauereien, Papier",Consumer goods/food/breweries/paper,,,,,,
DE0007664005,volkswagen-ag-st,VOLKSWAGEN AG ST O.N.,Volkswagen AG St,,150.35,-0.6607201851,4789440.25,75370455000.0,2023-07-20T17:37:15+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,91,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Automobile,Automobile Manufacturers,,Fahrzeug- und Maschinenbau,Automotive and mechanical engineering,Automobilhersteller,Automobile Manufacturers,,,,
US02079K3059,alphabet-inc-class-a,"ALPHABET INC.CL.A DL-,001",Alphabet Inc. Class A,,108.42,-2.1303484384,4763675.46,1394172780000.0,2023-07-20T17:29:46+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US70450Y1038,paypal-holdings-inc,"PAYPAL HDGS INC.DL-,0001",PayPal Holdings Inc. ,,66.26,-0.9862522415,4749920.02,75271360000.0,2023-07-20T17:27:19+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Holdinggesellschaften,Holding companies,,,,,,USA
US30303M1027,meta-platforms,"META PLATF. A DL-,000006",Meta Platforms (ex Facebook),,276.3,-2.5740479549,4714040.85,722248200000.0,2023-07-20T17:35:55+02:00,OPEN,Freiverkehr,Open Market,,,172,Software,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,,,,,,,,USA
DE000A0Z2ZZ5,freenet-ag,FREENET AG NA O.N.,freenet AG,,22.7,0.7992895204,4666597.88,2699030000.0,2023-07-20T17:35:23+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,173,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Telecommunication,Wireless Communication,,Telekommunikation,Telecommunication Services,Drahtloskommunikation,Wireless Communication,,,,
DE0007010803,rational-ag,RATIONAL AG,Rational AG,,668.0,-0.2240477969,4585535.0,7595160000.0,2023-07-20T17:35:05+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Industrial,Industrial Products & Services,,Sonstige deutsche Aktien,Other german shares,Industrieprodukte & Dienstleistungen ,Industrial Products & Services,,,,
DE000A0D6554,nordex-se,NORDEX SE O.N.,Nordex SE,,12.645,-1.3265704253,4525114.71,2989910250.0,2023-07-20T17:35:14+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Industrial,Renewable Energies,,Holdinggesellschaften,Holding companies,Erneuerbare Energien,Renewable Energies,,,,
DE0006048408,henkel-ag-co-kgaa-st,HENKEL AG+CO.KGAA ST O.N.,Henkel AG & Co. KGaA St,,63.7,0.2518098835,4365288.66,27898052000.0,2023-07-20T17:37:30+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,51,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Consumer,Personal Products,,Chemie und Pharmazeutik,Chemistry/pharmacy,Körperpflege Produkte,Personal Products,,,,
DE0006452907,nemetschek-se,NEMETSCHEK SE O.N.,Nemetschek SE,,64.36,-2.7500755516,4182075.76,7433580000.0,2023-07-20T17:35:26+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Software,Software,Software,Holdinggesellschaften,Holding companies,,,,,,
GB00BP6MXD84,shell,SHELL PLC EO-07,Shell plc,,27.925,1.324383164,4172808.92,195572737500.0,2023-07-20T17:35:58+02:00,OPEN,Freiverkehr,Open Market,,,120,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,GB,Großbritannien,Great Britain,,,,"Kali, Erdöl, Erdgas, Kohle","Potash, oil, natural gas, carbon",,,,,,
US72919P2020,plug-power-inc,"PLUG POWER INC. DL-,01",Plug Power Inc.,,11.315,-5.2345058627,4059903.21,6729358635.0,2023-07-20T17:35:32+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
NL0012044747,shop-apotheke-europe,REDCARE PHARMACY INH.,Redcare Pharmacy N.V.,Redcare Pharmacy N.V.,104.1,0.2407318247,3980550.45,2102820000.0,2023-07-20T17:35:25+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,51,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,NL,Niederlande,Netherlands ,Retail,"Retail, Internet",,Chemie und Pharmazeutik,Chemistry/pharmacy,"Einzelhandel, Internet","Retail, Internet",,,,
US09075V1026,biontech-se-spon-adrs-1,BIONTECH SE SPON. ADRS 1,BioNTech SE (ADR),,97.56,-0.5707297188,3516309.12,24248538000.0,2023-07-20T17:35:37+02:00,OPEN,Freiverkehr,Open Market,,,190,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,,,,Sonstige deutsche Aktien,Other german shares,,,,,,
DE000SHA0159,schaeffler-ag,SCHAEFFLER AG INH. VZO,Schaeffler AG,,5.78,2.6642984014,3448928.13,3849480000.0,2023-07-20T17:35:00+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1003,Vorzugsaktien,Preffered shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Automobile,Auto Parts & Equipment,,Holdinggesellschaften,Holding companies,Autoteile & Ausrüstung,Auto Parts & Equipment,,,,
DE0006095003,encavis-ag,ENCAVIS AG INH. O.N.,Encavis AG,,15.35,-0.1626016261,3378342.19,2471810500.0,2023-07-20T17:35:14+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Utilities,Renewable Energies,,Sonstige deutsche Aktien,Other german shares,Erneuerbare Energien,Renewable Energies,,,,
DE000FTG1111,flatexdegiro-ag,FLATEXDEGIRO AG NA O.N.,flatexDEGIRO AG,,9.492,-1.1661807581,3321704.02,1043645400.0,2023-07-20T17:35:27+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Financial Services,Securities Brokers,,Holdinggesellschaften,Holding companies,Wertpapier Broker,Securities Brokers,,,,
DE0005773303,fraport-ag,FRAPORT AG FFM.AIRPORT,Fraport AG,,48.72,-0.2252713496,3278241.14,4501240800.0,2023-07-20T17:35:21+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Transportation & Logistics,Transportation Services,,Sonstige deutsche Aktien,Other german shares,Transportleistungen,Transportation Services,,,,
US6541101050,nikola-corp,NIKOLA CORP.,,,2.288,-3.2967032968,3193107.0,945724208.0,2023-07-20T17:35:52+02:00,OPEN,Freiverkehr,Open Market,,,91,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Fahrzeug- und Maschinenbau,Automotive and mechanical engineering,,,,,,USA
DE0005089031,united-internet-ag,UTD.INTERNET AG NA,United Internet AG,,13.19,-0.6777108434,3130798.3,2532480000.0,2023-07-20T17:35:04+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Software,Internet,Internet,Holdinggesellschaften,Holding companies,,,,,,
DE000A0JL9W6,verbio-vereinigte-bioenergie-ag,VERBIO VER.BIOENERGIE ON,VERBIO Vereinigte BioEnergie AG,,40.74,-0.8517887564,3118454.38,2587804800.0,2023-07-20T17:35:13+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,70,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Industrial,Renewable Energies,,Versorgung und Energie,Service/energy,Erneuerbare Energien,Renewable Energies,,,,
DE000A3H2200,nagarro-se,NAGARRO SE NA O.N.,Nagarro SE,,87.4,-2.6726057907,3022368.85,1204372000.0,2023-07-20T17:35:00+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,190,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,DE,Deutschland,Germany,Software,IT-Services,,Sonstige deutsche Aktien,Other german shares,IT-Dienstleistungen,IT-Services,,,,
DE0006766504,aurubis-ag,AURUBIS AG,Aurubis AG,,81.34,0.1477468603,3021209.24,3657046400.0,2023-07-20T17:35:06+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,110,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Basic Resources,Steel & Other Metals,,"NE-Metalle, Draht- und Kabelwerke","Non-ferrous metals, wire plantsand cabels",Stahl & andere Metalle,Steel & Other Metals,,,,
DE0007231326,sixt-se-st,SIXT SE ST O.N.,Sixt SE St,,108.5,0.8364312267,3018683.8,5092990000.0,2023-07-20T17:35:11+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,170,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Transportation & Logistics,Transportation Services,,Verkehr,Traffic,Transportleistungen,Transportation Services,,,,
DE000A2LQ884,auto1-group,AUTO1 GROUP SE INH O.N.,AUTO1 Group SE,,9.586,2.7879047823,3014729.26,2070480140.0,2023-07-20T17:35:10+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,171,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Retail,"Retail, Internet",,Handel,Trade,"Einzelhandel, Internet","Retail, Internet",,,,
