股票代码,股票简称,流通市值,总市值,最新价,涨跌幅
000791.SZ,甘肃能源,71.1,83.7,5.23,-0.19
600248.SH,陕西建工,75.3,195.6,5.19,-0.19
002872.SZ,ST天圣,11.1,16.5,5.18,-0.19
002522.SZ,浙江众成,44.4,46.9,5.18,-0.19
300241.SZ,瑞丰光电,29.4,35.5,5.17,-0.19
300537.SZ,广信材料,21.1,29.7,15.41,-0.19
688351.SH,微电生理-U,13.7,96.5,20.5,-0.19
300515.SZ,三德科技,27.6,31.5,15.31,-0.2
688306.SH,均普智能,23.2,62.5,5.09,-0.2
688071.SH,华依科技,21.2,43.1,50.85,-0.2
301127.SZ,天源环保,24.8,42.5,10.15,-0.2
000016.SZ,深康佳A,80.9,122.1,5.07,-0.2
600740.SH,山西焦化,129.4,129.4,5.05,-0.2
600975.SH,新五丰,65.8,108.5,10.08,-0.2
000859.SZ,国风新材,45.2,45.2,5.04,-0.2
600884.SH,杉杉股份,265.0,341.4,15.08,-0.2
603669.SH,灵康药业,35.7,35.7,4.95,-0.2
600071.SH,凤凰光学,55.4,55.4,19.67,-0.2
688393.SH,安必平,14.8,22.8,24.45,-0.2
002750.SZ,龙津药业,38.9,39.1,9.77,-0.2
600909.SH,华安证券,228.3,228.3,4.86,-0.21
688061.SH,灿瑞科技,13.3,56.1,72.76,-0.21
000488.SZ,晨鸣纸业,81.7,144.5,4.85,-0.21
600736.SH,苏州高新,55.6,55.6,4.83,-0.21
000069.SZ,华侨城A,340.8,396.1,4.83,-0.21
603111.SH,康尼机电,40.2,47.8,4.81,-0.21
002852.SZ,道道全,39.9,49.6,14.42,-0.21
600333.SH,长春燃气,29.2,29.2,4.79,-0.21
603043.SH,广州酒家,162.5,162.5,28.57,-0.21
002138.SZ,顺络电子,172.6,191.9,23.8,-0.21
301086.SZ,鸿富瀚,15.4,42.8,71.28,-0.21
600058.SH,五矿发展,101.8,101.8,9.5,-0.21
600837.SH,海通证券,840.3,1237.2,9.47,-0.21
002039.SZ,黔源电力,60.5,60.5,14.16,-0.21
603337.SH,杰克股份,90.9,91.7,18.86,-0.21
300113.SZ,顺网科技,130.7,130.7,18.83,-0.21
600152.SH,维科技术,49.2,49.2,9.38,-0.21
002088.SZ,鲁阳节能,84.2,94.5,18.66,-0.21
603588.SH,高能环境,138.3,142.0,9.31,-0.21
605136.SH,丽人丽妆,27.3,55.7,13.92,-0.22
831768.BJ,拾比佰,3.5,5.1,4.62,-0.22
603697.SH,有友食品,39.3,39.3,9.18,-0.22
600755.SH,厦门国贸,185.8,203.3,9.15,-0.22
300810.SZ,中科海讯,26.0,26.9,22.82,-0.22
000958.SZ,电投产融,245.5,245.5,4.56,-0.22
688184.SH,帕瓦股份,9.1,42.8,31.86,-0.22
600104.SH,上汽集团,1590.1,1590.1,13.61,-0.22
300173.SZ,福能东方,32.0,33.2,4.52,-0.22
600681.SH,百川能源,59.6,59.7,4.45,-0.22
600790.SH,轻纺城,64.9,64.9,4.43,-0.23
600313.SH,农发种业,94.4,95.8,8.85,-0.23
002110.SZ,三钢闽光,108.4,108.4,4.42,-0.23
603960.SH,克来机电,45.7,46.3,17.57,-0.23
002767.SZ,先锋电子,17.1,19.7,13.13,-0.23
002023.SZ,海特高新,57.6,66.1,8.74,-0.23
688318.SH,财富趋势,142.7,142.7,152.92,-0.23
603650.SH,XD彤程新,206.7,207.5,34.8,-0.23
003000.SZ,劲仔食品,29.2,58.8,13.03,-0.23
830809.BJ,安达科技,26.7,53.1,8.68,-0.23
301180.SZ,万祥科技,10.0,68.9,17.23,-0.23
301037.SZ,保立佳,4.9,17.3,17.18,-0.23
300719.SZ,安达维尔,23.1,32.5,12.74,-0.23
300594.SZ,朗进科技,23.0,23.3,25.39,-0.24
300829.SZ,金丹科技,24.7,38.2,21.13,-0.24
600791.SH,京能置业,19.1,19.1,4.22,-0.24
300642.SZ,透景生命,29.0,34.6,21.05,-0.24
300572.SZ,安车检测,30.9,38.6,16.84,-0.24
601216.SH,君正集团,352.7,352.7,4.18,-0.24
000632.SZ,三木集团,19.5,19.5,4.18,-0.24
300292.SZ,吴通控股,46.5,56.0,4.17,-0.24
300331.SZ,苏大维格,50.1,64.7,24.92,-0.24
833580.BJ,科创新材,2.3,3.6,4.15,-0.24
600834.SH,申通地铁,39.6,39.6,8.3,-0.24
300190.SZ,维尔利,32.1,32.4,4.14,-0.24
600195.SH,中牧股份,126.3,126.3,12.37,-0.24
002911.SZ,佛燃能源,117.7,117.9,12.35,-0.24
300613.SZ,富瀚微,142.5,151.2,65.69,-0.24
870299.BJ,灿能电力,1.1,3.7,4.09,-0.24
002988.SZ,豪美新材,38.0,38.0,16.32,-0.24
002769.SZ,普路通,27.0,30.3,8.11,-0.25
301009.SZ,可靠股份,11.8,33.0,12.15,-0.25
688113.SH,联测科技,19.9,30.8,48.33,-0.25
000757.SZ,浩物股份,20.5,25.7,4.01,-0.25
603712.SH,七一二,247.0,247.0,32.0,-0.25
000761.SZ,本钢板材,148.3,164.3,4.0,-0.25
300547.SZ,川环科技,28.3,34.6,15.93,-0.25
300224.SZ,正海磁材,97.0,97.7,11.91,-0.25
838810.BJ,春光药装,1.8,5.4,7.93,-0.25
000636.SZ,风华高科,171.0,183.5,15.86,-0.25
000338.SZ,潍柴动力,598.2,1034.1,11.85,-0.25
002698.SZ,博实股份,126.5,160.9,15.74,-0.25
000567.SZ,海德股份,181.7,182.1,19.59,-0.25
002527.SZ,新时达,41.0,51.8,7.81,-0.26
605006.SH,山东玻纤,22.1,46.7,7.78,-0.26
002121.SZ,科陆电子,108.8,129.0,7.77,-0.26
000301.SZ,东方盛虹,640.7,770.2,11.65,-0.26
603755.SH,日辰股份,30.6,30.6,30.98,-0.26
601218.SH,吉鑫科技,37.5,37.5,3.84,-0.26
600406.SH,国电南瑞,1776.4,1790.8,26.75,-0.26
603885.SH,吉祥航空,338.1,338.1,15.27,-0.26
688218.SH,江苏北人,22.2,22.2,18.85,-0.26
601038.SH,一拖股份,67.0,126.7,11.28,-0.27
000776.SZ,广发证券,887.3,1142.4,14.99,-0.27
600369.SH,西南证券,211.1,248.5,3.74,-0.27
600256.SH,广汇能源,488.5,488.5,7.44,-0.27
002132.SZ,恒星科技,51.8,51.9,3.7,-0.27
000407.SZ,胜利股份,32.4,32.6,3.7,-0.27
300923.SZ,研奥股份,7.0,17.4,22.14,-0.27
300269.SZ,联建光电,19.3,20.2,3.67,-0.27
600135.SH,乐凯胶片,40.2,40.2,7.27,-0.27
000815.SZ,美利云,75.4,75.4,10.85,-0.28
002665.SZ,首航高科,88.9,90.4,3.61,-0.28
000686.SZ,东北证券,168.3,168.3,7.19,-0.28
301378.SZ,通达海,12.4,49.5,107.7,-0.28
000880.SZ,潍柴重机,17.2,35.2,10.63,-0.28
831010.BJ,凯添燃气,5.7,8.3,3.53,-0.28
688320.SH,禾川科技,32.7,58.3,38.63,-0.28
834950.BJ,迅安科技,1.2,4.9,10.52,-0.28
002054.SZ,德美化工,26.4,33.7,7.0,-0.28
002594.SZ,比亚迪,3008.8,7520.1,258.32,-0.29
688489.SH,三未信安,19.4,87.4,76.75,-0.29
688091.SH,上海谊众,84.1,116.0,73.26,-0.29
601113.SH,华鼎股份,38.4,38.4,3.48,-0.29
603566.SH,普莱柯,84.7,85.1,24.11,-0.29
301181.SZ,标榜股份,10.7,32.2,27.48,-0.29
000987.SZ,越秀资本,344.6,344.7,6.87,-0.29
603693.SH,江苏新能,110.0,122.0,13.69,-0.29
000750.SZ,国海证券,186.2,186.2,3.42,-0.29
601777.SH,力帆科技,76.5,155.4,3.4,-0.29
600821.SH,金开新能,118.4,135.8,6.8,-0.29
300177.SZ,中海达,41.1,50.5,6.78,-0.29
000534.SZ,万泽股份,83.5,86.0,16.89,-0.3
600979.SH,广安爱众,41.4,41.4,3.36,-0.3
300568.SZ,星源材质,193.2,215.3,16.8,-0.3
600570.SH,恒生电子,828.6,828.6,43.61,-0.3
300562.SZ,乐心医疗,15.5,21.6,10.06,-0.3
688251.SH,井松智能,10.7,17.9,30.16,-0.3
000923.SZ,河钢资源,84.1,87.4,13.39,-0.3
002386.SZ,天原股份,67.9,87.1,6.69,-0.3
000552.SZ,甘肃能化,83.7,154.0,3.34,-0.3
001301.SZ,尚太科技,43.3,173.1,66.65,-0.3
000078.SZ,海王生物,87.2,91.6,3.33,-0.3
688130.SH,晶华微,7.2,31.0,46.52,-0.3
301233.SZ,盛帮股份,5.1,20.5,39.86,-0.3
688259.SH,创耀科技,34.1,47.8,59.7,-0.3
600428.SH,中远海特,142.3,142.3,6.63,-0.3
001228.SZ,永泰运,21.8,41.3,39.75,-0.3
000767.SZ,晋控电力,96.4,101.8,3.31,-0.3
301303.SZ,真兰仪表,16.0,67.5,23.12,-0.3
688799.SH,华纳药厂,22.2,37.0,39.47,-0.3
600211.SH,西藏药业,138.3,138.3,55.77,-0.3
837344.BJ,三元基因,18.6,20.0,16.39,-0.3
688083.SH,中望软件,103.0,181.7,209.6,-0.3
600985.SH,淮北矿业,324.8,324.8,13.09,-0.3
601609.SH,金田股份,95.4,96.3,6.51,-0.31
600053.SH,九鼎投资,56.4,56.4,13.01,-0.31
000929.SZ,兰州黄河,18.1,18.1,9.74,-0.31
688553.SH,汇宇制药-W,46.9,68.8,16.23,-0.31
300623.SZ,捷捷微电,125.2,143.4,19.47,-0.31
000983.SZ,山西焦煤,398.6,552.4,9.73,-0.31
002060.SZ,粤水电,77.5,218.9,6.45,-0.31
301335.SZ,天元宠物,8.0,31.9,35.39,-0.31
835892.BJ,中科美菱,2.7,9.3,9.63,-0.31
002097.SZ,山河智能,62.5,69.8,6.42,-0.31
301067.SZ,显盈科技,10.1,21.8,22.44,-0.31
831087.BJ,秋乐种业,4.1,10.6,6.39,-0.31
600619.SH,海立股份,50.4,69.2,6.39,-0.31
688199.SH,久日新材,35.5,35.5,31.92,-0.31
002145.SZ,中核钛白,146.3,245.4,6.34,-0.31
300491.SZ,通合科技,53.5,60.3,34.77,-0.32
600352.SH,浙江龙盛,307.8,307.8,9.46,-0.32
301027.SZ,华蓝集团,12.7,18.7,12.59,-0.32
600549.SH,厦门钨业,266.4,267.8,18.88,-0.32
002987.SZ,京北方,94.2,97.0,22.01,-0.32
601399.SH,国机重装,98.6,225.8,3.13,-0.32
300040.SZ,九洲集团,28.8,36.7,6.24,-0.32
836247.BJ,华密新材,1.2,5.8,6.21,-0.32
600219.SH,南山铝业,361.8,361.8,3.09,-0.32
603876.SH,鼎胜新材,297.8,299.3,33.9,-0.32
300420.SZ,五洋停车,31.4,34.4,3.08,-0.32
688561.SH,奇安信-U,271.3,400.8,58.5,-0.32
301215.SZ,中汽股份,47.2,81.3,6.15,-0.32
300629.SZ,新劲刚,37.2,44.9,24.6,-0.32
002696.SZ,百洋股份,21.3,21.5,6.14,-0.32
688285.SH,高铁电气,8.2,34.6,9.19,-0.33
603299.SH,苏盐井神,70.8,71.9,9.19,-0.33
001236.SZ,弘业期货,15.4,153.9,15.27,-0.33
600101.SH,明星电力,38.6,38.6,9.16,-0.33
600008.SH,首创环保,223.2,223.2,3.04,-0.33
002745.SZ,木林森,87.3,134.8,9.08,-0.33
600820.SH,隧道股份,190.2,190.2,6.05,-0.33
600500.SH,中化国际,165.7,216.9,6.04,-0.33
000009.SZ,中国宝安,307.4,310.8,12.05,-0.33
832023.BJ,田野股份,6.1,9.9,3.01,-0.33
300091.SZ,金通灵,32.2,44.8,3.01,-0.33
300852.SZ,四会富仕,15.0,42.9,42.07,-0.33
600017.SH,日照港,92.3,92.3,3.0,-0.33
002596.SZ,海南瑞泽,31.6,34.3,2.99,-0.33
300451.SZ,创业慧康,121.3,138.5,8.94,-0.33
831832.BJ,科达自控,5.0,9.1,11.9,-0.34
600519.SH,贵州茅台,20915.7,20915.7,1665.0,-0.34
833075.BJ,柏星龙,1.9,5.8,8.9,-0.34
600222.SH,太龙药业,34.0,34.0,5.93,-0.34
301022.SZ,海泰科,10.1,19.7,23.72,-0.34
601211.SH,国泰君安,1101.5,1316.4,14.78,-0.34
600371.SH,万向德农,34.6,34.6,11.81,-0.34
872895.BJ,花溪科技,0.8,3.3,5.89,-0.34
300785.SZ,值得买,35.6,62.3,46.86,-0.34
002797.SZ,第一创业,241.7,245.8,5.85,-0.34
603012.SH,创力集团,37.2,38.1,5.84,-0.34
300067.SZ,安诺其,22.6,30.7,2.92,-0.34
002977.SZ,天箭科技,20.6,37.8,37.77,-0.34
831906.BJ,舜宇精工,2.1,7.5,11.62,-0.34
001201.SZ,东瑞股份,21.3,49.4,23.2,-0.34
688222.SH,成都先导,69.3,69.3,17.3,-0.35
002901.SZ,大博医疗,121.2,143.2,34.58,-0.35
688121.SH,卓然股份,47.9,69.6,34.34,-0.35
688363.SH,华熙生物,180.5,438.8,91.09,-0.35
688193.SH,仁度生物,13.5,18.1,45.22,-0.35
002661.SZ,克明食品,37.4,38.1,11.28,-0.35
831689.BJ,克莱特,3.0,6.2,8.45,-0.35
688311.SH,盟升电子,45.2,77.4,67.27,-0.36
002409.SZ,雅克科技,222.6,332.7,69.9,-0.36
601187.SH,厦门银行,66.4,147.0,5.57,-0.36
600038.SH,中直股份,229.6,229.6,38.95,-0.36
301087.SZ,可孚医疗,43.3,104.2,50.0,-0.36
688739.SH,成大生物,61.8,136.8,32.86,-0.36
603355.SH,莱克电气,139.5,141.3,24.62,-0.36
600869.SH,远东股份,121.2,121.2,5.46,-0.36
600512.SH,腾达建设,43.7,43.7,2.73,-0.36
688565.SH,力源科技,7.9,12.9,8.15,-0.37
600879.SH,航天电子,221.6,221.6,8.15,-0.37
600678.SH,四川金顶,18.9,18.9,5.42,-0.37
000518.SZ,四环生物,27.9,27.9,2.71,-0.37
601156.SH,东航物流,108.4,214.6,13.52,-0.37
600206.SH,有研新材,114.2,114.2,13.49,-0.37
300908.SZ,仲景食品,18.7,48.4,48.44,-0.37
603866.SH,桃李面包,172.1,172.1,10.76,-0.37
601368.SH,绿城水务,47.5,47.5,5.38,-0.37
301237.SZ,和顺科技,11.2,23.7,29.59,-0.37
001366.SZ,播恩集团,6.5,25.9,16.14,-0.37
002556.SZ,辉隆股份,75.7,76.6,8.03,-0.37
603021.SH,山东华鹏,17.1,17.1,5.34,-0.37
300501.SZ,海顺新材,20.0,30.9,15.99,-0.37
605259.SH,绿田机械,14.3,32.7,37.2,-0.37
300986.SZ,志特新材,22.3,52.2,31.86,-0.38
603309.SH,维力医疗,54.1,54.5,18.58,-0.38
838030.BJ,德众汽车,2.5,4.7,2.65,-0.38
300472.SZ,新元科技,26.6,28.2,10.59,-0.38
601886.SH,江河集团,90.0,90.0,7.94,-0.38
600864.SH,哈投股份,110.1,110.1,5.29,-0.38
834682.BJ,球冠电缆,4.2,11.0,5.27,-0.38
300576.SZ,容大感光,63.6,105.4,44.79,-0.38
600103.SH,青山纸业,60.6,60.6,2.63,-0.38
601700.SH,风范股份,60.0,60.0,5.25,-0.38
603898.SH,好莱客,32.6,32.6,10.46,-0.38
001270.SZ,铖昌科技,55.8,122.6,78.34,-0.38
603360.SH,百傲化学,40.0,40.5,15.65,-0.38
601099.SH,太平洋,177.2,177.2,2.6,-0.38
603058.SH,永吉股份,43.2,43.6,10.38,-0.38
831370.BJ,新安洁,6.9,7.9,2.59,-0.38
300211.SZ,亿通科技,30.8,31.3,10.33,-0.39
000042.SZ,中洲控股,51.1,51.1,7.69,-0.39
603213.SH,镇洋发展,20.0,55.7,12.81,-0.39
300903.SZ,科翔股份,28.2,42.4,10.23,-0.39
002079.SZ,苏州固锝,101.8,103.0,12.75,-0.39
603289.SH,泰瑞机器,26.8,30.0,10.16,-0.39
600302.SH,标准股份,17.6,17.6,5.08,-0.39
600073.SH,上海梅林,71.5,71.5,7.62,-0.39
601838.SH,成都银行,471.5,472.6,12.65,-0.39
300821.SZ,东岳硅材,121.4,121.4,10.12,-0.39
002471.SZ,中超控股,32.0,32.1,2.53,-0.39
001210.SZ,金房能源,11.4,25.2,27.72,-0.4
001296.SZ,长江材料,7.6,21.5,20.14,-0.4
831195.BJ,三祥科技,2.7,7.4,7.53,-0.4
601878.SH,浙商证券,389.4,389.4,10.04,-0.4
600184.SH,光电股份,63.6,63.6,12.51,-0.4
839729.BJ,永顺生物,6.0,20.4,7.47,-0.4
002610.SZ,爱康科技,111.4,111.5,2.49,-0.4
000957.SZ,中通客车,59.0,59.0,9.95,-0.4
603660.SH,苏州科达,36.9,36.9,7.46,-0.4
600075.SH,新疆天业,63.1,84.9,4.97,-0.4
603909.SH,建发合诚,32.4,32.4,12.42,-0.4
601336.SH,新华保险,776.2,1161.1,37.22,-0.4
002495.SZ,佳隆股份,17.7,23.2,2.48,-0.4
601519.SH,大智慧,148.9,151.3,7.43,-0.4
002997.SZ,瑞鹄模具,31.1,49.8,27.13,-0.4
600217.SH,中再资环,68.5,68.5,4.93,-0.4
002831.SZ,裕同科技,128.2,229.3,24.64,-0.4
688276.SH,百克生物,160.4,274.5,66.49,-0.4
002076.SZ,雪莱特,25.5,27.4,2.46,-0.4
600467.SH,好当家,35.8,35.8,2.45,-0.41
300737.SZ,科顺股份,87.7,115.7,9.8,-0.41
300078.SZ,思创医惠,41.0,42.3,4.9,-0.41
688636.SH,智明达,23.0,38.7,51.37,-0.41
002651.SZ,利君股份,41.0,75.4,7.3,-0.41
603991.SH,至正股份,29.0,29.0,38.86,-0.41
000035.SZ,中国天楹,118.5,121.9,4.83,-0.41
301238.SZ,瑞泰新材,33.6,159.3,21.72,-0.41
688126.SH,沪硅产业,590.6,593.0,21.71,-0.41
600009.SH,上海机场,882.5,1139.7,45.8,-0.41
000758.SZ,中色股份,94.9,96.1,4.82,-0.41
300162.SZ,雷曼光电,19.1,25.2,7.22,-0.41
688519.SH,南亚新材,22.1,56.5,24.05,-0.41
002832.SZ,比音勒芬,131.0,192.0,33.65,-0.41
603132.SH,金徽股份,19.1,117.3,11.99,-0.42
002032.SZ,苏泊尔,365.9,367.2,45.52,-0.42
002597.SZ,金禾实业,133.3,134.2,23.93,-0.42
603577.SH,汇金通,27.6,32.5,9.57,-0.42
600501.SH,航天晨光,60.4,61.9,14.33,-0.42
600759.SH,ST洲际,53.5,53.6,2.37,-0.42
000571.SZ,ST大洲,19.3,19.3,2.37,-0.42
300041.SZ,回天新材,64.2,66.0,11.8,-0.42
603303.SH,得邦照明,67.4,67.4,14.14,-0.42
000883.SZ,湖北能源,305.8,308.7,4.7,-0.42
000668.SZ,荣丰控股,17.2,17.2,11.72,-0.42
688129.SH,东来技术,5.8,16.9,14.06,-0.42
300121.SZ,阳谷华泰,36.6,37.9,9.37,-0.43
600811.SH,东方集团,85.6,85.6,2.34,-0.43
688255.SH,凯尔达,21.9,34.8,44.43,-0.43
002209.SZ,达意隆,14.4,18.2,9.34,-0.43
600616.SH,金枫酒业,46.8,46.8,7.0,-0.43
605167.SH,利柏特,20.7,41.8,9.31,-0.43
002358.SZ,森源电气,43.2,43.2,4.65,-0.43
300339.SZ,润和软件,197.3,203.6,25.57,-0.43
600396.SH,*ST金山,34.2,34.2,2.32,-0.43
002516.SZ,旷达科技,44.2,68.2,4.64,-0.43
601989.SH,中国重工,1022.5,1055.7,4.63,-0.43
688568.SH,中科星图,106.7,198.5,80.94,-0.43
002936.SZ,郑州银行,140.6,190.9,2.31,-0.43
002700.SZ,ST浩源,14.6,19.5,4.62,-0.43
000788.SZ,北大医药,41.2,41.2,6.92,-0.43
002466.SZ,天齐锂业,1120.2,1246.8,75.97,-0.43
600340.SH,华夏幸福,89.5,90.0,2.3,-0.43
002496.SZ,辉丰股份,26.2,34.7,2.3,-0.43
301336.SZ,趣睡科技,4.8,19.3,48.23,-0.43
600176.SH,中国巨石,550.0,550.0,13.74,-0.43
873339.BJ,恒太照明,2.7,10.0,4.55,-0.44
601606.SH,长城军工,98.7,98.7,13.63,-0.44
600048.SH,保利发展,1618.4,1618.4,13.52,-0.44
002452.SZ,长高电新,34.6,41.9,6.75,-0.44
601686.SH,友发集团,37.8,96.0,6.71,-0.45
688077.SH,大地熊,16.9,30.3,26.76,-0.45
600698.SH,湖南天雁,37.0,47.5,4.46,-0.45
002437.SZ,誉衡药业,48.9,49.0,2.23,-0.45
600315.SH,上海家化,195.0,196.6,28.96,-0.45
000415.SZ,渤海租赁,119.2,136.7,2.21,-0.45
600881.SH,亚泰集团,71.5,71.5,2.2,-0.45
600231.SH,凌钢股份,62.7,62.7,2.2,-0.45
002108.SZ,沧州明珠,73.6,73.6,4.4,-0.45
002822.SZ,中装建设,28.6,31.3,4.39,-0.45
002190.SZ,成飞集成,78.6,78.6,21.92,-0.45
603298.SH,杭叉集团,184.4,184.4,19.71,-0.45
002986.SZ,宇新股份,56.9,59.9,26.26,-0.45
002202.SZ,金风科技,371.2,462.2,10.94,-0.45
002695.SZ,煌上煌,50.7,55.9,10.92,-0.46
002298.SZ,中电兴发,40.1,48.5,6.55,-0.46
600621.SH,华鑫股份,115.5,115.5,10.89,-0.46
002671.SZ,龙泉股份,20.0,24.6,4.35,-0.46
601966.SH,玲珑轮胎,320.2,320.9,21.73,-0.46
001226.SZ,拓山重工,5.3,21.1,28.23,-0.46
601515.SH,东风股份,80.0,80.0,4.34,-0.46
870357.BJ,雅葆轩,2.0,6.9,8.67,-0.46
837242.BJ,建邦科技,2.9,5.4,8.65,-0.46
300654.SZ,世纪天鸿,55.2,62.3,17.29,-0.46
002673.SZ,西部证券,266.3,289.6,6.48,-0.46
000605.SZ,渤海股份,21.9,22.9,6.48,-0.46
605179.SH,一鸣食品,6.6,43.2,10.77,-0.46
300243.SZ,瑞丰高材,16.2,20.2,8.56,-0.47
002600.SZ,领益智造,441.7,451.2,6.41,-0.47
834639.BJ,晨光电缆,3.7,8.6,4.25,-0.47
600372.SH,中航电子,665.6,665.6,14.84,-0.47
300525.SZ,博思软件,94.0,116.5,19.0,-0.47
001266.SZ,宏英智能,8.1,28.2,27.39,-0.47
600516.SH,方大炭素,254.4,254.4,6.32,-0.47
839725.BJ,惠丰钻石,4.4,15.5,16.83,-0.47
603272.SH,联翔股份,6.7,17.4,16.83,-0.47
002174.SZ,游族网络,192.2,192.6,21.03,-0.47
688613.SH,奥精医疗,26.4,33.4,25.08,-0.48
600318.SH,新力金融,32.1,32.1,6.27,-0.48
301100.SZ,风光股份,10.4,41.8,20.9,-0.48
601799.SH,星宇股份,316.1,316.1,110.66,-0.48
000707.SZ,双环科技,38.8,38.8,8.35,-0.48
600281.SH,华阳新材,21.5,21.5,4.17,-0.48
001288.SZ,运机集团,10.5,30.0,18.76,-0.48
838837.BJ,华原股份,1.7,6.2,4.16,-0.48
000856.SZ,冀东装备,18.9,18.9,8.32,-0.48
002028.SZ,思源电气,283.6,365.4,47.45,-0.48
000629.SZ,钒钛股份,353.9,354.4,4.12,-0.48
600284.SH,浦东建设,59.8,59.8,6.16,-0.48
601728.SH,中国电信,1204.8,5627.7,6.15,-0.49
688217.SH,睿昂基因,15.4,22.9,40.93,-0.49
002755.SZ,奥赛康,94.9,95.0,10.23,-0.49
002367.SZ,康力电梯,43.0,65.3,8.18,-0.49
300758.SZ,七彩化学,32.2,41.9,10.21,-0.49
831305.BJ,海希通讯,6.7,11.4,8.16,-0.49
603030.SH,*ST全筑,11.8,11.8,2.04,-0.49
600925.SH,苏能股份,42.2,421.6,6.12,-0.49
600569.SH,安阳钢铁,58.6,58.6,2.04,-0.49
688432.SH,有研硅,24.4,203.0,16.27,-0.49
300795.SZ,米奥会展,31.6,55.4,36.56,-0.49
002165.SZ,红宝丽,29.5,29.9,4.06,-0.49
830946.BJ,森萱医药,34.6,34.6,8.11,-0.49
002498.SZ,汉缆股份,134.7,134.7,4.05,-0.49
000839.SZ,ST国安,79.2,79.2,2.02,-0.49
605287.SH,德才股份,15.2,24.2,24.2,-0.49
600875.SH,东方电气,364.1,563.5,18.07,-0.5
002813.SZ,路畅科技,37.9,38.5,32.08,-0.5
605199.SH,葫芦娃,15.0,64.1,16.03,-0.5
002273.SZ,水晶光电,162.6,166.9,12.0,-0.5
002930.SZ,宏川智慧,94.2,99.3,21.95,-0.5
000786.SZ,北新建材,390.3,404.0,23.91,-0.5
601588.SH,北辰实业,52.9,67.0,1.99,-0.5
600795.SH,国电电力,709.9,709.9,3.98,-0.5
000783.SZ,长江证券,330.1,330.1,5.97,-0.5
002266.SZ,浙富控股,126.7,208.2,3.97,-0.5
002405.SZ,四维图新,273.2,282.7,11.88,-0.5
600405.SH,动力源,32.8,32.8,5.93,-0.5
300530.SZ,领湃科技,28.0,40.7,23.72,-0.5
688206.SH,概伦电子,43.1,128.5,29.63,-0.5
001231.SZ,农心科技,5.4,21.6,21.64,-0.51
300797.SZ,钢研纳克,43.9,45.2,17.68,-0.51
002160.SZ,常铝股份,29.9,40.5,3.92,-0.51
603886.SH,元祖股份,46.9,46.9,19.55,-0.51
688162.SH,巨一科技,18.6,53.6,39.02,-0.51
832491.BJ,奥迪威,8.7,13.7,9.7,-0.51
300390.SZ,天华新能,200.5,308.6,36.85,-0.51
002640.SZ,跨境通,53.7,60.3,3.87,-0.51
002500.SZ,山西证券,208.2,208.2,5.8,-0.51
600312.SH,平高电气,157.3,157.3,11.59,-0.52
300489.SZ,光智科技,23.8,23.9,17.38,-0.52
603937.SH,丽岛新材,24.1,24.1,11.52,-0.52
301281.SZ,科源制药,6.9,29.1,26.86,-0.52
002626.SZ,金达威,117.0,117.0,19.18,-0.52
002436.SZ,兴森科技,229.8,258.8,15.32,-0.52
601016.SH,节能风电,227.3,247.3,3.82,-0.52
600525.SH,长园集团,74.8,75.3,5.73,-0.52
002210.SZ,飞马国际,50.8,50.8,1.91,-0.52
002052.SZ,ST同洲,14.2,14.2,1.91,-0.52
600745.SH,闻泰科技,639.8,639.8,51.48,-0.52
603843.SH,正平股份,26.7,26.7,3.81,-0.52
600787.SH,中储股份,123.9,124.9,5.71,-0.52
301330.SZ,熵基科技,18.2,77.0,39.91,-0.52
300276.SZ,三丰智能,37.4,53.2,3.8,-0.52
688327.SH,云从科技-UW,161.7,224.6,30.32,-0.52
603739.SH,蔚蓝生物,33.5,33.5,13.26,-0.53
300977.SZ,深圳瑞捷,6.5,26.1,17.04,-0.53
605378.SH,野马电池,7.6,30.2,22.65,-0.53
603727.SH,博迈科,31.9,31.9,11.32,-0.53
301176.SZ,逸豪新材,7.0,28.7,16.98,-0.53
601375.SH,中原证券,130.0,175.0,3.77,-0.53
600883.SH,博闻科技,17.8,17.8,7.54,-0.53
000565.SZ,渝三峡A,24.5,24.5,5.65,-0.53
002554.SZ,惠博普,32.7,50.6,3.76,-0.53
002082.SZ,万邦德,27.0,46.3,7.5,-0.53
300471.SZ,厚普股份,44.2,50.6,13.11,-0.53
688017.SH,绿的谐波,126.2,227.2,134.68,-0.53
688506.SH,百利天恒-U,26.6,322.4,80.4,-0.53
002311.SZ,海大集团,774.3,774.8,46.57,-0.53
601108.SH,财通证券,346.0,346.0,7.45,-0.53
600487.SH,亨通光电,367.1,367.1,14.88,-0.53
600444.SH,国机通用,19.0,19.0,13.0,-0.54
688355.SH,明志科技,10.9,34.5,27.85,-0.54
300238.SZ,冠昊生物,44.2,44.2,16.66,-0.54
600010.SH,包钢股份,582.7,840.0,1.85,-0.54
002149.SZ,西部材料,72.2,72.3,14.8,-0.54
603188.SH,亚邦股份,21.0,21.0,3.69,-0.54
600744.SH,华银电力,74.9,74.9,3.69,-0.54
002372.SZ,伟星新材,294.6,322.7,20.27,-0.54
002580.SZ,圣阳股份,29.0,41.8,9.21,-0.54
301109.SZ,军信股份,16.3,67.9,16.57,-0.54
603225.SH,新凤鸣,168.9,168.9,11.04,-0.54
300305.SZ,裕兴股份,25.7,31.8,11.03,-0.54
